year,state_name,state_abbr,adm_type,m,f
2013,Georgia,GA,adm_oth,6,0
2014,Georgia,GA,adm_total,16384,2071
2014,Georgia,GA,adm_new_commit,14635,1979
2014,Georgia,GA,adm_viol_new,96,12
2014,Georgia,GA,adm_viol_tech,1651,79
2014,Georgia,GA,adm_oth,2,1
2015,Georgia,GA,adm_total,15239,1988
2015,Georgia,GA,adm_new_commit,13094,1825
2015,Georgia,GA,adm_viol_new,2060,141
2015,Georgia,GA,adm_viol_tech,0,0
2015,Georgia,GA,adm_oth,85,22
2016,Georgia,GA,adm_total,15533,2052
2016,Georgia,GA,adm_new_commit,13574,1917
2016,Georgia,GA,adm_viol_new,1204,75
2016,Georgia,GA,adm_viol_tech,747,60
2016,Georgia,GA,adm_oth,8,0
2017,Georgia,GA,adm_total,14780,1919
2017,Georgia,GA,adm_new_commit,12795,1772
2017,Georgia,GA,adm_viol_new,1319,97
2017,Georgia,GA,adm_viol_tech,660,48
2017,Georgia,GA,adm_oth,6,2
2018,Georgia,GA,adm_total,15481,2255
2018,Georgia,GA,adm_new_commit,13468,2106
2018,Georgia,GA,adm_viol_new,1232,85
2018,Georgia,GA,adm_viol_tech,776,62
2018,Georgia,GA,adm_oth,5,2
2019,Georgia,GA,adm_total,16122,2155
2019,Georgia,GA,adm_new_commit,14043,1989
2019,Georgia,GA,adm_viol_new,1295,105
2019,Georgia,GA,adm_viol_tech,777,59
2019,Georgia,GA,adm_oth,7,2
2020,Georgia,GA,adm_total,8740,1121
2020,Georgia,GA,adm_new_commit,7139,1015
2020,Georgia,GA,adm_viol_new,1045,71
2020,Georgia,GA,adm_viol_tech,554,34
2020,Georgia,GA,adm_oth,2,1
2021,Georgia,GA,adm_total,11726,1312
2021,Georgia,GA,adm_new_commit,9990,1176
2021,Georgia,GA,adm_viol_new,1057,85
2021,Georgia,GA,adm_viol_tech,679,51
2021,Georgia,GA,adm_oth,0,0
2022,Georgia,GA,adm_total,12688,1682
2022,Georgia,GA,adm_new_commit,11326,1579
2022,Georgia,GA,adm_viol_new,820,61
2022,Georgia,GA,adm_viol_tech,541,42
2022,Georgia,GA,adm_oth,1,0
1978,Hawaii,HI,adm_total,198,7
1978,Hawaii,HI,adm_new_commit,149,7
1978,Hawaii,HI,adm_viol_new,26,0
1978,Hawaii,HI,adm_viol_tech,9,0
1978,Hawaii,HI,adm_oth,0,0
1979,Hawaii,HI,adm_total,197,9
1979,Hawaii,HI,adm_new_commit,149,9
1979,Hawaii,HI,adm_viol_new,19,0
1979,Hawaii,HI,adm_viol_tech,10,0
1979,Hawaii,HI,adm_oth,19,0
1980,Hawaii,HI,adm_total,236,10
1980,Hawaii,HI,adm_new_commit,186,9
1980,Hawaii,HI,adm_viol_new,23,0
1980,Hawaii,HI,adm_viol_tech,4,1
1980,Hawaii,HI,adm_oth,23,0
1981,Hawaii,HI,adm_total,235,8
1981,Hawaii,HI,adm_new_commit,193,6
1981,Hawaii,HI,adm_viol_new,10,0
1981,Hawaii,HI,adm_viol_tech,26,2
1981,Hawaii,HI,adm_oth,6,0
1982,Hawaii,HI,adm_total,215,16
1982,Hawaii,HI,adm_new_commit,181,16
1982,Hawaii,HI,adm_viol_new,3,0
1982,Hawaii,HI,adm_viol_tech,30,0
1982,Hawaii,HI,adm_oth,1,0
1983,Hawaii,HI,adm_total,295,24
1983,Hawaii,HI,adm_new_commit,271,20
1983,Hawaii,HI,adm_viol_new,1,0
1983,Hawaii,HI,adm_viol_tech,23,4
1983,Hawaii,HI,adm_oth,0,0
1984,Hawaii,HI,adm_total,396,34
1984,Hawaii,HI,adm_new_commit,346,21
1984,Hawaii,HI,adm_viol_new,7,0
1984,Hawaii,HI,adm_viol_tech,43,13
1984,Hawaii,HI,adm_oth,0,0
1985,Hawaii,HI,adm_total,396,41
1985,Hawaii,HI,adm_new_commit,348,29
1985,Hawaii,HI,adm_viol_new,8,2
1985,Hawaii,HI,adm_viol_tech,36,10
1985,Hawaii,HI,adm_oth,4,0
1986,Hawaii,HI,adm_total,501,35
1986,Hawaii,HI,adm_new_commit,472,29
1986,Hawaii,HI,adm_viol_new,13,3
1986,Hawaii,HI,adm_viol_tech,16,3
1986,Hawaii,HI,adm_oth,0,0
1987,Hawaii,HI,adm_total,410,54
1987,Hawaii,HI,adm_new_commit,377,51
1987,Hawaii,HI,adm_viol_new,11,0
1987,Hawaii,HI,adm_viol_tech,22,3
1987,Hawaii,HI,adm_oth,0,0
1988,Hawaii,HI,adm_total,449,39
1988,Hawaii,HI,adm_new_commit,409,29
1988,Hawaii,HI,adm_viol_new,2,2
1988,Hawaii,HI,adm_viol_tech,33,7
1988,Hawaii,HI,adm_oth,5,1
1989,Hawaii,HI,adm_total,426,29
1989,Hawaii,HI,adm_new_commit,246,14
1989,Hawaii,HI,adm_viol_new,41,1
1989,Hawaii,HI,adm_viol_tech,139,14
1989,Hawaii,HI,adm_oth,0,0
1990,Hawaii,HI,adm_total,749,77
1990,Hawaii,HI,adm_new_commit,533,59
1990,Hawaii,HI,adm_viol_new,28,5
1990,Hawaii,HI,adm_viol_tech,181,13
1990,Hawaii,HI,adm_oth,7,0
1991,Hawaii,HI,adm_total,1544,206
1991,Hawaii,HI,adm_new_commit,748,98
1991,Hawaii,HI,adm_viol_new,8,1
1991,Hawaii,HI,adm_viol_tech,787,105
1991,Hawaii,HI,adm_oth,1,2
1992,Hawaii,HI,adm_total,1382,155
1992,Hawaii,HI,adm_new_commit,818,103
1992,Hawaii,HI,adm_viol_new,103,13
1992,Hawaii,HI,adm_viol_tech,456,39
1992,Hawaii,HI,adm_oth,5,0
1993,Hawaii,HI,adm_total,1637,186
1993,Hawaii,HI,adm_new_commit,914,96
1993,Hawaii,HI,adm_viol_new,233,37
1993,Hawaii,HI,adm_viol_tech,482,53
1993,Hawaii,HI,adm_oth,8,0
1994,Hawaii,HI,adm_total,1636,208
1994,Hawaii,HI,adm_new_commit,865,128
1994,Hawaii,HI,adm_viol_new,236,27
1994,Hawaii,HI,adm_viol_tech,529,53
1994,Hawaii,HI,adm_oth,6,0
1995,Hawaii,HI,adm_total,1589,217
1995,Hawaii,HI,adm_new_commit,671,110
1995,Hawaii,HI,adm_viol_new,326,43
1995,Hawaii,HI,adm_viol_tech,590,63
1995,Hawaii,HI,adm_oth,2,1
1996,Hawaii,HI,adm_total,2015,341
1996,Hawaii,HI,adm_new_commit,1164,189
1996,Hawaii,HI,adm_viol_new,227,53
1996,Hawaii,HI,adm_viol_tech,575,61
1996,Hawaii,HI,adm_oth,49,38
1997,Hawaii,HI,adm_total,2445,394
1997,Hawaii,HI,adm_new_commit,1478,257
1997,Hawaii,HI,adm_viol_new,314,80
1997,Hawaii,HI,adm_viol_tech,630,55
1997,Hawaii,HI,adm_oth,23,2
1998,Hawaii,HI,adm_total,2879,602
1998,Hawaii,HI,adm_new_commit,1657,346
1998,Hawaii,HI,adm_viol_new,296,98
1998,Hawaii,HI,adm_viol_tech,856,158
1998,Hawaii,HI,adm_oth,70,0
1999,Hawaii,HI,adm_total,1322,270
1999,Hawaii,HI,adm_new_commit,674,106
1999,Hawaii,HI,adm_viol_new,171,79
1999,Hawaii,HI,adm_viol_tech,428,75
1999,Hawaii,HI,adm_oth,35,10
2000,Hawaii,HI,adm_total,1311,298
2000,Hawaii,HI,adm_new_commit,797,222
2000,Hawaii,HI,adm_viol_new,0,0
2000,Hawaii,HI,adm_viol_tech,500,75
2000,Hawaii,HI,adm_oth,13,1
2001,Hawaii,HI,adm_total,1432,286
2001,Hawaii,HI,adm_new_commit,585,117
2001,Hawaii,HI,adm_viol_new,243,51
2001,Hawaii,HI,adm_viol_tech,588,116
2001,Hawaii,HI,adm_oth,2,2
2002,Hawaii,HI,adm_total,1625,289
2002,Hawaii,HI,adm_new_commit,674,130
2002,Hawaii,HI,adm_viol_new,314,67
2002,Hawaii,HI,adm_viol_tech,619,88
2002,Hawaii,HI,adm_oth,14,4
2003,Hawaii,HI,adm_total,1598,255
2003,Hawaii,HI,adm_new_commit,652,133
2003,Hawaii,HI,adm_viol_new,305,54
2003,Hawaii,HI,adm_viol_tech,623,65
2003,Hawaii,HI,adm_oth,13,3
2004,Hawaii,HI,adm_total,1405,293
2004,Hawaii,HI,adm_new_commit,623,141
2004,Hawaii,HI,adm_viol_new,323,89
2004,Hawaii,HI,adm_viol_tech,440,61
2004,Hawaii,HI,adm_oth,11,2
2005,Hawaii,HI,adm_total,1442,242
2005,Hawaii,HI,adm_new_commit,630,104
2005,Hawaii,HI,adm_viol_new,320,63
2005,Hawaii,HI,adm_viol_tech,472,73
2005,Hawaii,HI,adm_oth,2,2
2006,Hawaii,HI,adm_total,1165,300
2006,Hawaii,HI,adm_new_commit,630,134
2006,Hawaii,HI,adm_viol_new,206,101
2006,Hawaii,HI,adm_viol_tech,319,65
2006,Hawaii,HI,adm_oth,0,0
2007,Hawaii,HI,adm_total,1297,228
2007,Hawaii,HI,adm_new_commit,653,90
2007,Hawaii,HI,adm_viol_new,254,74
2007,Hawaii,HI,adm_viol_tech,380,63
2007,Hawaii,HI,adm_oth,1,1
2008,Hawaii,HI,adm_total,1496,249
2008,Hawaii,HI,adm_new_commit,717,106
2008,Hawaii,HI,adm_viol_new,327,75
2008,Hawaii,HI,adm_viol_tech,440,66
2008,Hawaii,HI,adm_oth,2,2
2009,Hawaii,HI,adm_total,1467,264
2009,Hawaii,HI,adm_new_commit,670,122
2009,Hawaii,HI,adm_viol_new,363,85
2009,Hawaii,HI,adm_viol_tech,417,57
2009,Hawaii,HI,adm_oth,0,0
2010,Hawaii,HI,adm_total,1251,333
2010,Hawaii,HI,adm_new_commit,659,182
2010,Hawaii,HI,adm_viol_new,381,102
2010,Hawaii,HI,adm_viol_tech,208,45
2010,Hawaii,HI,adm_oth,4,4
2011,Hawaii,HI,adm_total,1162,213
2011,Hawaii,HI,adm_new_commit,601,91
2011,Hawaii,HI,adm_viol_new,348,74
2011,Hawaii,HI,adm_viol_tech,207,45
2011,Hawaii,HI,adm_oth,3,3
2012,Hawaii,HI,adm_total,1337,203
2012,Hawaii,HI,adm_new_commit,733,121
2012,Hawaii,HI,adm_viol_new,448,59
2012,Hawaii,HI,adm_viol_tech,140,23
2012,Hawaii,HI,adm_oth,0,0
2013,Hawaii,HI,adm_total,1225,189
2013,Hawaii,HI,adm_new_commit,671,87
2013,Hawaii,HI,adm_viol_new,422,90
2013,Hawaii,HI,adm_viol_tech,99,11
2013,Hawaii,HI,adm_oth,1,1
2014,Hawaii,HI,adm_total,1675,208
2014,Hawaii,HI,adm_new_commit,986,130
2014,Hawaii,HI,adm_viol_new,546,64
2014,Hawaii,HI,adm_viol_tech,107,12
2014,Hawaii,HI,adm_oth,2,2
2015,Hawaii,HI,adm_total,1297,265
2015,Hawaii,HI,adm_new_commit,716,128
2015,Hawaii,HI,adm_viol_new,440,112
2015,Hawaii,HI,adm_viol_tech,105,14
2015,Hawaii,HI,adm_oth,11,11
2016,Hawaii,HI,adm_total,1338,219
2016,Hawaii,HI,adm_new_commit,808,118
2016,Hawaii,HI,adm_viol_new,362,85
2016,Hawaii,HI,adm_viol_tech,150,15
2016,Hawaii,HI,adm_oth,1,1
2017,Hawaii,HI,adm_total,1361,198
2017,Hawaii,HI,adm_new_commit,766,110
2017,Hawaii,HI,adm_viol_new,401,69
2017,Hawaii,HI,adm_viol_tech,170,12
2017,Hawaii,HI,adm_oth,7,7
2018,Hawaii,HI,adm_total,1470,335
2018,Hawaii,HI,adm_new_commit,885,196
2018,Hawaii,HI,adm_viol_new,463,123
2018,Hawaii,HI,adm_viol_tech,109,8
2018,Hawaii,HI,adm_oth,8,8
2019,Hawaii,HI,adm_total,1197,243
2019,Hawaii,HI,adm_new_commit,619,104
2019,Hawaii,HI,adm_viol_new,487,126
2019,Hawaii,HI,adm_viol_tech,91,13
2019,Hawaii,HI,adm_oth,0,0
2020,Hawaii,HI,adm_total,1113,186
2020,Hawaii,HI,adm_new_commit,558,78
2020,Hawaii,HI,adm_viol_new,438,92
2020,Hawaii,HI,adm_viol_tech,87,7
2020,Hawaii,HI,adm_oth,9,9
2021,Hawaii,HI,adm_total,992,143
2021,Hawaii,HI,adm_new_commit,556,73
2021,Hawaii,HI,adm_viol_new,355,66
2021,Hawaii,HI,adm_viol_tech,74,4
2021,Hawaii,HI,adm_oth,0,0
2022,Hawaii,HI,adm_total,969,128
2022,Hawaii,HI,adm_new_commit,551,72
2022,Hawaii,HI,adm_viol_new,358,46
2022,Hawaii,HI,adm_viol_tech,52,10
2022,Hawaii,HI,adm_oth,0,0
1978,Idaho,ID,adm_total,616,37
1978,Idaho,ID,adm_new_commit,459,32
1978,Idaho,ID,adm_viol_new,24,1
1978,Idaho,ID,adm_viol_tech,81,2
1978,Idaho,ID,adm_oth,50,2
1979,Idaho,ID,adm_total,623,35
1979,Idaho,ID,adm_new_commit,441,28
1979,Idaho,ID,adm_viol_new,23,0
1979,Idaho,ID,adm_viol_tech,79,5
1979,Idaho,ID,adm_oth,80,2
1980,Idaho,ID,adm_total,581,31
1980,Idaho,ID,adm_new_commit,472,26
1980,Idaho,ID,adm_viol_new,14,1
1980,Idaho,ID,adm_viol_tech,69,2
1980,Idaho,ID,adm_oth,26,2
1981,Idaho,ID,adm_total,717,38
1981,Idaho,ID,adm_new_commit,566,30
1981,Idaho,ID,adm_viol_new,41,6
1981,Idaho,ID,adm_viol_tech,87,2
1981,Idaho,ID,adm_oth,23,0
1982,Idaho,ID,adm_total,785,41
1982,Idaho,ID,adm_new_commit,618,33
1982,Idaho,ID,adm_viol_new,49,6
1982,Idaho,ID,adm_viol_tech,86,2
1982,Idaho,ID,adm_oth,32,0
1983,Idaho,ID,adm_total,815,57
1983,Idaho,ID,adm_new_commit,621,43
1983,Idaho,ID,adm_viol_new,82,5
1983,Idaho,ID,adm_viol_tech,97,7
1983,Idaho,ID,adm_oth,15,2
1984,Idaho,ID,adm_total,799,53
1984,Idaho,ID,adm_new_commit,596,46
1984,Idaho,ID,adm_viol_new,49,2
1984,Idaho,ID,adm_viol_tech,144,3
1984,Idaho,ID,adm_oth,10,2
1985,Idaho,ID,adm_total,924,33
1985,Idaho,ID,adm_new_commit,582,21
1985,Idaho,ID,adm_viol_new,63,2
1985,Idaho,ID,adm_viol_tech,172,6
1985,Idaho,ID,adm_oth,107,4
1986,Idaho,ID,adm_total,857,55
1986,Idaho,ID,adm_new_commit,573,40
1986,Idaho,ID,adm_viol_new,47,6
1986,Idaho,ID,adm_viol_tech,182,9
1986,Idaho,ID,adm_oth,55,0
1987,Idaho,ID,adm_total,849,82
1987,Idaho,ID,adm_new_commit,611,60
1987,Idaho,ID,adm_viol_new,37,3
1987,Idaho,ID,adm_viol_tech,158,16
1987,Idaho,ID,adm_oth,43,3
1988,Idaho,ID,adm_total,1003,56
1988,Idaho,ID,adm_new_commit,701,39
1988,Idaho,ID,adm_viol_new,24,1
1988,Idaho,ID,adm_viol_tech,211,12
1988,Idaho,ID,adm_oth,67,4
1989,Idaho,ID,adm_total,1097,106
1989,Idaho,ID,adm_new_commit,792,86
1989,Idaho,ID,adm_viol_new,46,3
1989,Idaho,ID,adm_viol_tech,204,16
1989,Idaho,ID,adm_oth,55,1
1990,Idaho,ID,adm_total,1013,116
1990,Idaho,ID,adm_new_commit,785,99
1990,Idaho,ID,adm_viol_new,62,5
1990,Idaho,ID,adm_viol_tech,149,12
1990,Idaho,ID,adm_oth,17,0
1991,Idaho,ID,adm_total,1289,113
1991,Idaho,ID,adm_new_commit,1009,92
1991,Idaho,ID,adm_viol_new,83,5
1991,Idaho,ID,adm_viol_tech,176,16
1991,Idaho,ID,adm_oth,21,0
1992,Idaho,ID,adm_total,1329,127
1992,Idaho,ID,adm_new_commit,979,94
1992,Idaho,ID,adm_viol_new,99,10
1992,Idaho,ID,adm_viol_tech,224,20
1992,Idaho,ID,adm_oth,27,3
1993,Idaho,ID,adm_total,1600,170
1993,Idaho,ID,adm_new_commit,1192,135
1993,Idaho,ID,adm_viol_new,112,10
1993,Idaho,ID,adm_viol_tech,272,22
1993,Idaho,ID,adm_oth,24,3
1994,Idaho,ID,adm_total,1491,157
1994,Idaho,ID,adm_new_commit,1056,120
1994,Idaho,ID,adm_viol_new,76,6
1994,Idaho,ID,adm_viol_tech,338,27
1994,Idaho,ID,adm_oth,21,4
1995,Idaho,ID,adm_total,2141,215
1995,Idaho,ID,adm_new_commit,1512,184
1995,Idaho,ID,adm_viol_new,92,7
1995,Idaho,ID,adm_viol_tech,468,22
1995,Idaho,ID,adm_oth,69,2
1996,Idaho,ID,adm_total,2223,303
1996,Idaho,ID,adm_new_commit,1721,250
1996,Idaho,ID,adm_viol_new,85,8
1996,Idaho,ID,adm_viol_tech,404,45
1996,Idaho,ID,adm_oth,13,0
1997,Idaho,ID,adm_total,2026,300
1997,Idaho,ID,adm_new_commit,1540,247
1997,Idaho,ID,adm_viol_new,83,10
1997,Idaho,ID,adm_viol_tech,393,43
1997,Idaho,ID,adm_oth,10,0
1998,Idaho,ID,adm_total,2242,379
1998,Idaho,ID,adm_new_commit,1211,120
1998,Idaho,ID,adm_viol_new,0,0
1998,Idaho,ID,adm_viol_tech,0,0
1998,Idaho,ID,adm_oth,1031,259
1999,Idaho,ID,adm_total,1972,365
1999,Idaho,ID,adm_new_commit,1195,198
1999,Idaho,ID,adm_viol_new,383,39
1999,Idaho,ID,adm_viol_tech,292,28
1999,Idaho,ID,adm_oth,94,100
2000,Idaho,ID,adm_total,2908,499
2000,Idaho,ID,adm_new_commit,1701,284
2000,Idaho,ID,adm_viol_new,395,51
2000,Idaho,ID,adm_viol_tech,386,43
2000,Idaho,ID,adm_oth,409,121
2001,Idaho,ID,adm_total,2254,456
2001,Idaho,ID,adm_new_commit,1960,420
2001,Idaho,ID,adm_viol_new,283,36
2001,Idaho,ID,adm_viol_tech,0,0
2001,Idaho,ID,adm_oth,0,0
2002,Idaho,ID,adm_total,2556,507
2002,Idaho,ID,adm_new_commit,2205,472
2002,Idaho,ID,adm_viol_new,338,34
2002,Idaho,ID,adm_viol_tech,0,0
2002,Idaho,ID,adm_oth,1,1
2003,Idaho,ID,adm_total,2649,525
2003,Idaho,ID,adm_new_commit,2285,485
2003,Idaho,ID,adm_viol_new,359,39
2003,Idaho,ID,adm_viol_tech,0,0
2003,Idaho,ID,adm_oth,1,1
2004,Idaho,ID,adm_total,3675,729
2004,Idaho,ID,adm_new_commit,2620,579
2004,Idaho,ID,adm_viol_new,358,57
2004,Idaho,ID,adm_viol_tech,685,93
2004,Idaho,ID,adm_oth,0,0
2005,Idaho,ID,adm_total,3361,719
2005,Idaho,ID,adm_new_commit,3070,680
2005,Idaho,ID,adm_viol_new,290,35
2005,Idaho,ID,adm_viol_tech,0,0
2005,Idaho,ID,adm_oth,4,4
2006,Idaho,ID,adm_total,3430,711
2006,Idaho,ID,adm_new_commit,3199,672
2006,Idaho,ID,adm_viol_new,219,39
2006,Idaho,ID,adm_viol_tech,0,0
2006,Idaho,ID,adm_oth,0,0
2007,Idaho,ID,adm_total,3421,642
2007,Idaho,ID,adm_new_commit,3199,616
2007,Idaho,ID,adm_viol_new,214,26
2007,Idaho,ID,adm_viol_tech,0,0
2007,Idaho,ID,adm_oth,0,0
2008,Idaho,ID,adm_total,3286,593
2008,Idaho,ID,adm_new_commit,3016,568
2008,Idaho,ID,adm_viol_new,258,25
2008,Idaho,ID,adm_viol_tech,0,0
2008,Idaho,ID,adm_oth,0,0
2009,Idaho,ID,adm_total,3301,569
2009,Idaho,ID,adm_new_commit,2971,535
2009,Idaho,ID,adm_viol_new,319,32
2009,Idaho,ID,adm_viol_tech,0,0
2009,Idaho,ID,adm_oth,2,2
2010,Idaho,ID,adm_total,3607,701
2010,Idaho,ID,adm_new_commit,3357,664
2010,Idaho,ID,adm_viol_new,244,36
2010,Idaho,ID,adm_viol_tech,0,0
2010,Idaho,ID,adm_oth,1,1
2011,Idaho,ID,adm_total,2904,637
2011,Idaho,ID,adm_new_commit,2894,637
2011,Idaho,ID,adm_viol_new,0,0
2011,Idaho,ID,adm_viol_tech,0,0
2011,Idaho,ID,adm_oth,10,0
2012,Idaho,ID,adm_total,3753,822
2012,Idaho,ID,adm_new_commit,3523,783
2012,Idaho,ID,adm_viol_new,224,38
2012,Idaho,ID,adm_viol_tech,0,0
2012,Idaho,ID,adm_oth,1,1
2013,Idaho,ID,adm_total,3021,701
2013,Idaho,ID,adm_new_commit,2857,682
2013,Idaho,ID,adm_viol_new,161,19
2013,Idaho,ID,adm_viol_tech,0,0
2013,Idaho,ID,adm_oth,3,0
2014,Idaho,ID,adm_total,3755,856
2014,Idaho,ID,adm_new_commit,1306,264
2014,Idaho,ID,adm_viol_new,1548,455
2014,Idaho,ID,adm_viol_tech,876,133
2014,Idaho,ID,adm_oth,21,4
2015,Idaho,ID,adm_total,3271,826
2015,Idaho,ID,adm_new_commit,1315,284
2015,Idaho,ID,adm_viol_new,710,131
2015,Idaho,ID,adm_viol_tech,1233,409
2015,Idaho,ID,adm_oth,10,2
2016,Idaho,ID,adm_total,4620,1147
2016,Idaho,ID,adm_new_commit,2912,856
2016,Idaho,ID,adm_viol_new,254,38
2016,Idaho,ID,adm_viol_tech,1454,241
2016,Idaho,ID,adm_oth,1,12
2017,Idaho,ID,adm_total,4544,1203
2017,Idaho,ID,adm_new_commit,1312,359
2017,Idaho,ID,adm_viol_new,1412,389
2017,Idaho,ID,adm_viol_tech,1820,455
2017,Idaho,ID,adm_oth,0,0
2018,Idaho,ID,adm_total,3733,1271
2018,Idaho,ID,adm_new_commit,1379,367
2018,Idaho,ID,adm_viol_new,1139,664
2018,Idaho,ID,adm_viol_tech,1215,239
2018,Idaho,ID,adm_oth,0,1
2019,Idaho,ID,adm_total,4126,1124
2019,Idaho,ID,adm_new_commit,1364,365
2019,Idaho,ID,adm_viol_new,1367,394
2019,Idaho,ID,adm_viol_tech,1159,328
2019,Idaho,ID,adm_oth,236,37
2020,Idaho,ID,adm_total,2260,458
2020,Idaho,ID,adm_new_commit,1055,265
2020,Idaho,ID,adm_viol_new,193,32
2020,Idaho,ID,adm_viol_tech,1011,161
2020,Idaho,ID,adm_oth,0,0
2021,Idaho,ID,adm_total,2913,722
2021,Idaho,ID,adm_new_commit,1929,558
2021,Idaho,ID,adm_viol_new,370,74
2021,Idaho,ID,adm_viol_tech,589,89
2021,Idaho,ID,adm_oth,25,1
2022,Idaho,ID,adm_total,2919,743
2022,Idaho,ID,adm_new_commit,2118,614
2022,Idaho,ID,adm_viol_new,269,50
2022,Idaho,ID,adm_viol_tech,505,76
2022,Idaho,ID,adm_oth,28,3
1978,Illinois,IL,adm_total,6299,214
1978,Illinois,IL,adm_new_commit,4540,140
1978,Illinois,IL,adm_viol_new,132,17
1978,Illinois,IL,adm_viol_tech,1603,33
1978,Illinois,IL,adm_oth,42,24
1979,Illinois,IL,adm_total,6446,294
1979,Illinois,IL,adm_new_commit,4332,151
1979,Illinois,IL,adm_viol_new,40,28
1979,Illinois,IL,adm_viol_tech,2015,7
1979,Illinois,IL,adm_oth,59,108
1980,Illinois,IL,adm_total,7776,292
1980,Illinois,IL,adm_new_commit,6133,250
1980,Illinois,IL,adm_viol_new,19,35
1980,Illinois,IL,adm_viol_tech,1582,0
1980,Illinois,IL,adm_oth,42,7
1981,Illinois,IL,adm_total,11527,460
1981,Illinois,IL,adm_new_commit,6540,357
1981,Illinois,IL,adm_viol_new,42,26
1981,Illinois,IL,adm_viol_tech,3935,64
1981,Illinois,IL,adm_oth,1010,13
1982,Illinois,IL,adm_total,9364,496
1982,Illinois,IL,adm_new_commit,6363,401
1982,Illinois,IL,adm_viol_new,1401,30
1982,Illinois,IL,adm_viol_tech,1360,47
1982,Illinois,IL,adm_oth,240,18
1983,Illinois,IL,adm_total,10218,512
1983,Illinois,IL,adm_new_commit,6934,373
1983,Illinois,IL,adm_viol_new,1786,65
1983,Illinois,IL,adm_viol_tech,1322,45
1983,Illinois,IL,adm_oth,176,29
1984,Illinois,IL,adm_total,9559,579
1984,Illinois,IL,adm_new_commit,6361,421
1984,Illinois,IL,adm_viol_new,1375,53
1984,Illinois,IL,adm_viol_tech,1532,57
1984,Illinois,IL,adm_oth,291,48
1985,Illinois,IL,adm_total,10187,600
1985,Illinois,IL,adm_new_commit,7006,401
1985,Illinois,IL,adm_viol_new,1271,56
1985,Illinois,IL,adm_viol_tech,1812,89
1985,Illinois,IL,adm_oth,98,54
1986,Illinois,IL,adm_total,10738,743
1986,Illinois,IL,adm_new_commit,7267,492
1986,Illinois,IL,adm_viol_new,1299,96
1986,Illinois,IL,adm_viol_tech,2074,99
1986,Illinois,IL,adm_oth,98,56
1987,Illinois,IL,adm_total,10805,697
1987,Illinois,IL,adm_new_commit,7569,510
1987,Illinois,IL,adm_viol_new,1347,66
1987,Illinois,IL,adm_viol_tech,1799,74
1987,Illinois,IL,adm_oth,90,47
1988,Illinois,IL,adm_total,10238,714
1988,Illinois,IL,adm_new_commit,8075,609
1988,Illinois,IL,adm_viol_new,1231,57
1988,Illinois,IL,adm_viol_tech,843,30
1988,Illinois,IL,adm_oth,89,18
1989,Illinois,IL,adm_total,13740,827
1989,Illinois,IL,adm_new_commit,10053,679
1989,Illinois,IL,adm_viol_new,1548,46
1989,Illinois,IL,adm_viol_tech,2034,65
1989,Illinois,IL,adm_oth,105,37
1990,Illinois,IL,adm_total,17188,1121
1990,Illinois,IL,adm_new_commit,12583,905
1990,Illinois,IL,adm_viol_new,1716,81
1990,Illinois,IL,adm_viol_tech,2701,116
1990,Illinois,IL,adm_oth,188,19
1991,Illinois,IL,adm_total,17730,1150
1991,Illinois,IL,adm_new_commit,13689,961
1991,Illinois,IL,adm_viol_new,2282,94
1991,Illinois,IL,adm_viol_tech,1551,68
1991,Illinois,IL,adm_oth,208,27
1992,Illinois,IL,adm_total,18588,1341
1992,Illinois,IL,adm_new_commit,14595,1188
1992,Illinois,IL,adm_viol_new,3249,117
1992,Illinois,IL,adm_viol_tech,553,18
1992,Illinois,IL,adm_oth,191,18
1993,Illinois,IL,adm_total,20200,1517
1993,Illinois,IL,adm_new_commit,15504,1292
1993,Illinois,IL,adm_viol_new,3467,126
1993,Illinois,IL,adm_viol_tech,483,19
1993,Illinois,IL,adm_oth,746,80
1994,Illinois,IL,adm_total,21653,1692
1994,Illinois,IL,adm_new_commit,16516,1460
1994,Illinois,IL,adm_viol_new,3749,121
1994,Illinois,IL,adm_viol_tech,548,34
1994,Illinois,IL,adm_oth,840,77
1995,Illinois,IL,adm_total,22155,2216
1995,Illinois,IL,adm_new_commit,16546,1859
1995,Illinois,IL,adm_viol_new,4049,213
1995,Illinois,IL,adm_viol_tech,666,20
1995,Illinois,IL,adm_oth,894,124
1996,Illinois,IL,adm_total,22279,2262
1996,Illinois,IL,adm_new_commit,16434,1856
1996,Illinois,IL,adm_viol_new,3959,240
1996,Illinois,IL,adm_viol_tech,989,36
1996,Illinois,IL,adm_oth,897,130
1997,Illinois,IL,adm_total,24202,2481
1997,Illinois,IL,adm_new_commit,17495,2000
1997,Illinois,IL,adm_viol_new,4188,306
1997,Illinois,IL,adm_viol_tech,1608,43
1997,Illinois,IL,adm_oth,911,132
1998,Illinois,IL,adm_total,24727,2635
1998,Illinois,IL,adm_new_commit,17559,2096
1998,Illinois,IL,adm_viol_new,4498,336
1998,Illinois,IL,adm_viol_tech,1891,77
1998,Illinois,IL,adm_oth,779,126
1999,Illinois,IL,adm_total,25417,2874
1999,Illinois,IL,adm_new_commit,17722,2243
1999,Illinois,IL,adm_viol_new,4133,361
1999,Illinois,IL,adm_viol_tech,2858,167
1999,Illinois,IL,adm_oth,118,103
2000,Illinois,IL,adm_total,26905,3080
2000,Illinois,IL,adm_new_commit,16928,2184
