person_id,start_date,end_date,offense_category,sex,race,start_year,end_year,supervision_type,end_reason
10147781,2020-08-21,2020-10-18,Drugs,Male,"White, non-Hispanic",2020,2020,Parole,Other
10147789,2019-09-03,2020-07-04,Property,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10147803,2020-06-06,2020-11-06,Violent,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10147805,2019-07-20,2021-07-24,Violent,Male,"Hispanic, any race",2019,2021,Probation,Completed
10147807,2022-04-10,,Violent,Male,Missing,2022,,Parole,
10147816,2016-10-03,2020-02-20,Public order,Male,"Other race(s), non-Hispanic",2016,2020,Probation,Completed
10147830,2021-11-12,2022-11-15,Drugs,Male,Missing,2021,2022,Probation,Completed
10147836,2019-12-07,2019-12-16,Violent,Male,"Hispanic, any race",2019,2019,Probation,Completed
10147857,2013-11-21,,Violent,Male,"Black, non-Hispanic",2013,,Probation,
10147858,2023-04-29,,Violent,Male,"Black, non-Hispanic",2023,,Probation,
10147894,2018-04-11,2021-04-22,Violent,Male,"White, non-Hispanic",2018,2021,Parole,Revoked
10147922,2018-07-06,2019-06-08,Public order,Male,Missing,2018,2019,Parole,Completed
10147928,2016-05-10,2019-11-13,Property,Male,"Black, non-Hispanic",2016,2019,Probation,Completed
10147939,2022-04-02,2022-09-30,Drugs,Male,"Black, non-Hispanic",2022,2022,Probation,Completed
10147961,2009-03-27,,Violent,Male,"Hispanic, any race",2009,,Parole,
10147963,2016-06-14,2021-12-08,Property,Male,"Black, non-Hispanic",2016,2021,Probation,Revoked
10147983,2019-02-19,2021-12-08,Drugs,Female,"White, non-Hispanic",2019,2021,Probation,Revoked
10147998,2013-03-16,2020-11-28,Drugs,Male,"Black, non-Hispanic",2013,2020,Probation,Completed
10148009,2018-07-20,2022-10-07,Property,Male,"White, non-Hispanic",2018,2022,Probation,Completed
10148011,2016-10-23,2020-09-22,Property,Male,"Black, non-Hispanic",2016,2020,Probation,Revoked
10148027,2019-02-22,2019-09-04,Property,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10148059,2016-02-19,2021-03-15,Property,Male,"White, non-Hispanic",2016,2021,Probation,Completed
10148102,2018-08-19,,Violent,Male,Missing,2018,,Parole,
10148108,2019-09-25,2022-10-23,Property,Male,"Hispanic, any race",2019,2022,Probation,Revoked
10148151,2022-03-28,2023-11-06,Drugs,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10148204,1986-08-25,2020-12-19,Violent,Male,"White, non-Hispanic",1986,2020,Parole,Completed
10148279,2021-03-24,2021-04-01,Drugs,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10148323,2020-03-14,2021-03-29,Violent,Male,"Hispanic, any race",2020,2021,Probation,Completed
10148344,2000-05-18,,Property,Male,"Black, non-Hispanic",2000,,Parole,
10148378,2018-04-09,2019-03-18,Public order,Female,"White, non-Hispanic",2018,2019,Probation,Completed
10148382,2023-01-29,2023-09-25,Drugs,Male,"White, non-Hispanic",2023,2023,Probation,Completed
10148433,2023-07-18,,Public order,Male,"White, non-Hispanic",2023,,Probation,
10148462,2023-09-22,,Violent,Male,"White, non-Hispanic",2023,,Probation,
10148499,2019-09-14,2019-12-31,Drugs,Male,"Black, non-Hispanic",2019,2019,Probation,Revoked
10148500,2020-05-26,2021-02-24,Drugs,Female,"White, non-Hispanic",2020,2021,Parole,Completed
10148506,2020-06-30,2020-10-10,Property,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10148546,1997-10-02,2021-06-05,Violent,Female,"Black, non-Hispanic",1997,2021,Parole,Revoked
10148555,1982-03-17,2021-05-21,Violent,Male,Missing,1982,2021,Parole,Other
10148558,2020-01-18,2021-01-01,Public order,Male,"White, non-Hispanic",2020,2021,Probation,Revoked
10148562,2019-09-28,2020-04-02,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10148591,2020-10-27,2021-09-22,Violent,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10148594,2023-11-12,,Public order,Male,"Black, non-Hispanic",2023,,Probation,
10148596,2021-06-06,2021-12-31,Violent,Male,"Black, non-Hispanic",2021,2021,Parole,Completed
10148607,2009-05-08,,Violent,Male,"White, non-Hispanic",2009,,Probation,
10148625,2018-07-23,2022-09-10,Drugs,Male,"Black, non-Hispanic",2018,2022,Parole,Completed
10148634,2017-09-28,2022-11-19,Property,Male,"White, non-Hispanic",2017,2022,Probation,Completed
10148655,2022-11-29,2023-07-14,Drugs,Female,"White, non-Hispanic",2022,2023,Probation,Completed
10148697,2023-10-30,,Property,Male,Missing,2023,,Probation,
10148782,2021-04-16,2022-08-17,Public order,Male,"Hispanic, any race",2021,2022,Parole,Completed
10148784,2020-09-30,2020-10-21,Violent,Female,"White, non-Hispanic",2020,2020,Parole,Other
10148816,2022-07-14,2022-12-08,Violent,Male,"Hispanic, any race",2022,2022,Probation,Revoked
10148821,2018-01-12,2019-04-16,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Other
10148846,2020-08-15,2020-12-12,Property,Male,"Black, non-Hispanic",2020,2020,Probation,Revoked
10148847,2019-08-22,2020-08-08,Property,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10148853,2018-08-06,2022-04-03,Drugs,Male,"White, non-Hispanic",2018,2022,Probation,Other
10148869,2023-06-07,,Violent,Male,"White, non-Hispanic",2023,,Parole,
10148893,2021-12-01,2023-07-05,Property,Male,"White, non-Hispanic",2021,2023,Probation,Other
10148895,2023-04-09,2023-06-23,Missing,Male,"White, non-Hispanic",2023,2023,Probation,Revoked
10148903,2021-03-12,2022-12-16,Public order,Male,"Hispanic, any race",2021,2022,Probation,Completed
10148910,2022-06-02,2022-11-06,Property,Male,"Black, non-Hispanic",2022,2022,Parole,Revoked
10148915,2020-01-22,2021-08-03,Public order,Male,"White, non-Hispanic",2020,2021,Probation,Revoked
10148919,2021-01-22,2022-02-24,Property,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10148948,2021-03-26,2021-10-10,Drugs,Male,"Black, non-Hispanic",2021,2021,Parole,Revoked
10148962,2020-12-31,2022-06-16,Drugs,Male,"White, non-Hispanic",2020,2022,Probation,Completed
10148974,2021-09-18,2022-03-19,Violent,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10148977,2019-02-26,2020-06-07,Other/unspecified,Male,"White, non-Hispanic",2019,2020,Parole,Completed
10148982,2018-03-10,2020-09-28,Violent,Male,"White, non-Hispanic",2018,2020,Probation,Completed
10149007,2018-07-21,2019-10-08,Missing,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10149026,2023-06-25,,Property,Male,"White, non-Hispanic",2023,,Probation,
10149045,2016-03-15,2019-08-02,Public order,Male,"Black, non-Hispanic",2016,2019,Parole,Completed
10149046,2019-06-19,2020-06-10,Public order,Male,"Other race(s), non-Hispanic",2019,2020,Probation,Completed
10149081,2019-07-14,2021-09-12,Public order,Male,"Hispanic, any race",2019,2021,Probation,Completed
10149083,2017-04-26,2019-04-15,Property,Male,Missing,2017,2019,Probation,Revoked
10149084,2020-01-11,2020-01-15,Other/unspecified,Male,"White, non-Hispanic",2020,2020,Probation,Completed
10149086,1995-02-22,,Violent,Male,"White, non-Hispanic",1995,,Parole,
10149095,2016-01-02,,Violent,Male,"Hispanic, any race",2016,,Parole,
10149103,2019-11-07,2019-12-23,Drugs,Male,"Black, non-Hispanic",2019,2019,Parole,Revoked
10149140,2020-01-01,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10149150,2019-05-20,2020-04-26,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10149159,2021-11-04,2022-10-03,Public order,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10149199,2023-09-18,2023-12-03,Violent,Male,"White, non-Hispanic",2023,2023,Probation,Completed
10149204,2019-04-13,2020-05-18,Drugs,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10149209,2017-02-20,2021-11-30,Property,Male,"White, non-Hispanic",2017,2021,Parole,Revoked
10149236,2021-09-18,2023-02-02,Drugs,Male,"Black, non-Hispanic",2021,2023,Probation,Completed
10149242,2018-07-12,2019-09-27,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Other
10149253,2023-07-02,,Public order,Male,"White, non-Hispanic",2023,,Parole,
10149264,2020-03-18,2021-06-14,Drugs,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10149291,2021-08-22,2021-08-26,Drugs,Male,"White, non-Hispanic",2021,2021,Parole,Completed
10149328,2021-02-01,2021-07-09,Public order,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10149361,2019-05-31,2020-08-07,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10149385,2016-10-04,,Drugs,Male,"Black, non-Hispanic",2016,,Parole,
10149399,2023-07-31,,Property,Male,"White, non-Hispanic",2023,,Probation,
10149426,2021-02-02,2021-10-23,Public order,Male,"Black, non-Hispanic",2021,2021,Probation,Revoked
10149442,2020-05-08,2022-10-01,Property,Male,"White, non-Hispanic",2020,2022,Probation,Revoked
10149451,2021-12-23,2022-06-17,Public order,Male,"White, non-Hispanic",2021,2022,Probation,Revoked
10149483,2018-12-18,2023-09-01,Property,Male,"Black, non-Hispanic",2018,2023,Parole,Completed
10149485,2021-03-07,,Violent,Male,"Black, non-Hispanic",2021,,Parole,
10149489,2019-03-17,2020-07-06,Property,Male,"Black, non-Hispanic",2019,2020,Probation,Revoked
10149490,2020-12-10,2021-04-14,Public order,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10149495,2021-09-05,2022-06-03,Violent,Male,"Black, non-Hispanic",2021,2022,Probation,Other
10149496,2017-08-06,2019-08-08,Public order,Male,"Black, non-Hispanic",2017,2019,Probation,Completed
10149509,2018-01-04,2020-04-28,Public order,Male,"White, non-Hispanic",2018,2020,Probation,Revoked
10149518,2021-02-04,2023-12-20,Violent,Male,"White, non-Hispanic",2021,2023,Parole,Completed
10149523,2020-10-30,2023-10-09,Violent,Male,"White, non-Hispanic",2020,2023,Parole,Completed
10149542,2018-05-09,2019-11-04,Violent,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10149550,2016-11-11,,Property,Male,Missing,2016,,Probation,
10149560,2012-09-30,,Violent,Male,"Black, non-Hispanic",2012,,Probation,
10149591,2019-08-28,2019-09-21,Violent,Male,"White, non-Hispanic",2019,2019,Parole,Revoked
10149615,2019-09-12,2019-10-17,Drugs,Female,"White, non-Hispanic",2019,2019,Parole,Completed
10149626,2019-11-21,2021-03-28,Violent,Male,"Black, non-Hispanic",2019,2021,Probation,Revoked
10149630,2021-12-22,,Property,Male,Missing,2021,,Probation,
10149679,2022-06-17,2023-08-23,Property,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10149694,2011-04-01,2019-06-23,Other/unspecified,Male,"Black, non-Hispanic",2011,2019,Parole,Revoked
10149700,2023-09-10,,Drugs,Male,"Black, non-Hispanic",2023,,Probation,
10149708,2013-01-09,,Violent,Female,"White, non-Hispanic",2013,,Probation,
10149740,1985-07-31,2020-10-28,Violent,Male,"White, non-Hispanic",1985,2020,Parole,Revoked
10149743,2017-09-23,2023-06-03,Property,Male,"White, non-Hispanic",2017,2023,Probation,Other
10149768,2012-02-18,,Violent,Male,"Black, non-Hispanic",2012,,Parole,
10149786,2020-06-03,2020-07-23,Violent,Male,"Black, non-Hispanic",2020,2020,Parole,Completed
10149794,2020-12-07,2021-01-25,Property,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10149812,1999-11-24,,Violent,Male,"Black, non-Hispanic",1999,,Parole,
10149814,2021-05-01,2021-07-15,Public order,Female,"White, non-Hispanic",2021,2021,Probation,Completed
10149849,2020-05-31,,Violent,Male,Missing,2020,,Probation,
10149856,2020-03-22,2021-07-23,Drugs,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10149861,2016-07-15,2019-01-02,Drugs,Male,"White, non-Hispanic",2016,2019,Probation,Completed
10149929,2021-06-24,2022-01-09,Drugs,Male,"Other race(s), non-Hispanic",2021,2022,Probation,Revoked
10149941,2020-08-03,2020-11-23,Property,Female,"White, non-Hispanic",2020,2020,Probation,Completed
10149953,2021-07-27,2022-10-29,Public order,Male,"Hispanic, any race",2021,2022,Parole,Revoked
10149955,2019-12-07,2020-02-04,Violent,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10150035,2019-06-25,2020-10-23,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10150038,2023-03-29,,Public order,Male,"Other race(s), non-Hispanic",2023,,Probation,
10150055,2019-04-14,2020-09-01,Violent,Female,"Hispanic, any race",2019,2020,Probation,Completed
10150064,2018-01-15,2019-02-23,Property,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10150066,2015-05-17,2019-09-20,Property,Male,"White, non-Hispanic",2015,2019,Probation,Completed
10150071,2023-11-05,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10150109,2017-07-30,2021-04-14,Violent,Male,"Black, non-Hispanic",2017,2021,Probation,Revoked
10150126,2019-10-23,,Public order,Male,"White, non-Hispanic",2019,,Probation,
10150134,2020-10-28,2020-12-09,Public order,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10150142,2023-09-09,2023-11-10,Violent,Male,"White, non-Hispanic",2023,2023,Parole,Completed
10150155,2022-01-08,,Drugs,Male,"Other race(s), non-Hispanic",2022,,Probation,
10150183,2021-11-09,2023-02-20,Drugs,Male,"Black, non-Hispanic",2021,2023,Probation,Completed
10150214,2022-08-19,,Property,Male,Missing,2022,,Probation,
10150222,2020-07-06,,Violent,Female,"White, non-Hispanic",2020,,Probation,
10150232,2019-02-28,2019-12-02,Public order,Male,"Other race(s), non-Hispanic",2019,2019,Probation,Completed
10150280,2019-02-08,,Violent,Male,"White, non-Hispanic",2019,,Probation,
10150300,2019-05-06,2019-11-18,Public order,Male,"Hispanic, any race",2019,2019,Parole,Completed
10150307,2022-04-29,,Violent,Male,"White, non-Hispanic",2022,,Parole,
10150327,2020-02-05,2020-06-06,Drugs,Female,"White, non-Hispanic",2020,2020,Probation,Completed
10150337,2019-10-21,2021-03-14,Violent,Male,"White, non-Hispanic",2019,2021,Probation,Completed
10150365,2021-09-10,2021-10-04,Drugs,Female,Missing,2021,2021,Probation,Completed
10150371,2020-12-07,2021-02-07,Property,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10150376,2023-02-21,,Property,Male,"White, non-Hispanic",2023,,Parole,
10150385,2019-02-10,2019-06-04,Property,Male,"Hispanic, any race",2019,2019,Probation,Completed
10150395,2018-09-15,2020-12-16,Property,Male,"White, non-Hispanic",2018,2020,Probation,Completed
10150398,2023-05-14,2023-08-07,Property,Male,"Hispanic, any race",2023,2023,Probation,Completed
10150400,2022-10-04,,Drugs,Male,"Black, non-Hispanic",2022,,Parole,
10150408,2020-02-06,2020-11-08,Other/unspecified,Male,"White, non-Hispanic",2020,2020,Parole,Revoked
10150414,2020-07-17,2020-09-21,Drugs,Male,"Hispanic, any race",2020,2020,Parole,Completed
10150429,2020-12-16,2021-03-05,Violent,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10150496,2020-09-09,2021-11-17,Violent,Male,"Black, non-Hispanic",2020,2021,Probation,Completed
10150504,2021-08-17,,Property,Male,Missing,2021,,Probation,
10150542,2023-03-30,,Property,Male,"Black, non-Hispanic",2023,,Probation,
10150545,2017-03-07,2023-08-03,Public order,Male,"Black, non-Hispanic",2017,2023,Parole,Completed
10150565,2020-02-16,2020-06-04,Property,Male,"White, non-Hispanic",2020,2020,Probation,Completed
10150570,2020-08-23,2023-07-18,Property,Male,"Black, non-Hispanic",2020,2023,Parole,Completed
10150582,2021-06-17,2021-07-28,Violent,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10150584,2021-09-27,2022-08-26,Property,Male,"White, non-Hispanic",2021,2022,Parole,Completed
10150679,2019-04-08,,Violent,Male,"White, non-Hispanic",2019,,Probation,
10150700,2016-12-28,2019-12-04,Property,Male,"White, non-Hispanic",2016,2019,Probation,Revoked
10150759,2005-11-30,,Violent,Male,"Hispanic, any race",2005,,Probation,
10150789,2018-06-03,2019-02-23,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10150812,2021-03-27,2022-11-03,Public order,Male,"White, non-Hispanic",2021,2022,Parole,Completed
10150831,2019-08-31,2020-01-22,Violent,Male,"Black, non-Hispanic",2019,2020,Probation,Revoked
10150880,2022-09-28,2022-12-31,Violent,Male,"White, non-Hispanic",2022,2022,Parole,Completed
10150927,2018-07-19,2021-03-06,Violent,Male,"Black, non-Hispanic",2018,2021,Probation,Revoked
10150968,2019-01-14,2019-08-12,Public order,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10150985,2023-03-10,,Drugs,Male,"Black, non-Hispanic",2023,,Probation,
10150986,2021-05-18,2023-11-29,Drugs,Male,"White, non-Hispanic",2021,2023,Probation,Revoked
10150988,2020-01-01,,Drugs,Male,Missing,2020,,Probation,
10151022,2019-03-18,2020-07-04,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10151024,1978-05-31,,Violent,Male,Missing,1978,,Probation,
10151026,2019-07-31,,Missing,Male,"Hispanic, any race",2019,,Parole,
10151044,2020-09-08,2021-12-04,Property,Male,"Black, non-Hispanic",2020,2021,Probation,Completed
10151051,2014-01-09,2021-01-15,Violent,Male,"White, non-Hispanic",2014,2021,Parole,Completed
10151056,2022-04-09,,Drugs,Male,"Hispanic, any race",2022,,Probation,
10151059,2020-11-09,2021-02-27,Drugs,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10151076,2018-02-22,,Violent,Male,"White, non-Hispanic",2018,,Parole,
10151099,2022-09-28,2023-08-01,Property,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10151129,2020-02-15,2023-03-07,Drugs,Male,"Black, non-Hispanic",2020,2023,Probation,Revoked
10151152,2006-02-01,,Violent,Male,"Black, non-Hispanic",2006,,Parole,
10151165,2021-04-27,2021-07-21,Drugs,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10151182,2022-05-07,2022-09-11,Property,Male,"Black, non-Hispanic",2022,2022,Probation,Completed
10151189,2017-05-25,2019-03-16,Violent,Male,"Black, non-Hispanic",2017,2019,Probation,Revoked
10151203,2021-06-15,2021-10-24,Drugs,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10151204,2016-11-22,2022-11-18,Drugs,Male,"Black, non-Hispanic",2016,2022,Probation,Completed
10151257,2022-09-25,2023-01-26,Public order,Male,"White, non-Hispanic",2022,2023,Parole,Completed
10151267,2020-09-29,2021-12-07,Property,Male,Missing,2020,2021,Probation,Revoked
10151288,2016-03-29,2019-09-27,Drugs,Male,"Hispanic, any race",2016,2019,Probation,Other
10151293,2016-07-28,2022-08-21,Drugs,Male,"White, non-Hispanic",2016,2022,Probation,Completed
10151302,2018-04-18,2019-12-11,Violent,Male,"Black, non-Hispanic",2018,2019,Probation,Other
10151319,2017-11-29,2020-11-23,Property,Male,"White, non-Hispanic",2017,2020,Parole,Revoked
10151328,2017-03-20,,Violent,Male,"Hispanic, any race",2017,,Probation,
10151332,2013-10-30,2023-11-16,Drugs,Male,"White, non-Hispanic",2013,2023,Parole,Completed
10151340,2019-12-24,2020-12-08,Public order,Male,"Hispanic, any race",2019,2020,Probation,Completed
10151357,2018-01-19,2019-06-30,Property,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10151465,2021-04-14,2021-04-23,Drugs,Male,Missing,2021,2021,Probation,Completed
10151486,2019-01-31,2022-06-21,Drugs,Female,"Black, non-Hispanic",2019,2022,Parole,Completed
10151525,2021-12-23,2022-05-03,Property,Male,Missing,2021,2022,Probation,Revoked
10151569,2014-07-25,2021-10-18,Violent,Male,"Black, non-Hispanic",2014,2021,Probation,Other
10151604,2020-04-28,,Violent,Male,"Black, non-Hispanic",2020,,Parole,
10151624,2012-12-21,,Public order,Male,"White, non-Hispanic",2012,,Probation,
