person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202201549,2022.0,17,,,Male,Black,,Medium,2022-05-14,
P202201550,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,,
P202201551,2022.0,17,FAC017,Male-only,,Black,Drug,,2022-03-25,
P202201552,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-12-11,2023-05-19
P202201553,2022.0,17,FAC017,Male-only,Male,White,,Maximum,2022-08-17,2025-07-27
P202201554,2022.0,17,FAC017,Male-only,,Hispanic,PublicOrder,Minimum,2022-12-12,
P202201555,2022.0,17,,Male-only,Male,White,Violent,,2022-03-27,
P202201556,2022.0,17,FAC017,Male-only,Male,,PublicOrder,Minimum,2022-10-01,2023-12-26
P202201557,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-13,2024-06-12
P202201558,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-06-23,
P202201559,,17,FAC017,Male-only,Male,Black,Property,Medium,2022-10-22,
P202201560,2022.0,17,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-24,2022-10-14
P202201561,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-05-16,
P202201562,,17,FAC017,Male-only,Male,Hispanic,Drug,Minimum,,
P202201563,2022.0,17,,Male-only,Male,White,Violent,Maximum,2022-07-12,
P202201564,,17,FAC017,Male-only,Male,Black,Drug,,2022-09-22,2025-06-04
P202201565,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-01-23,
P202201566,,17,FAC017,Male-only,Male,White,Violent,Maximum,,2024-08-18
P202201567,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-02-08,2025-02-11
P202201568,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-07-23,2024-12-01
P202201569,2022.0,17,FAC017,,Male,Black,Drug,Minimum,2022-07-12,2024-02-19
P202201570,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-11,2023-12-12
P202201571,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-02-03,2023-06-09
P202201572,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-17,2023-04-07
P202201573,2022.0,17,,Male-only,Male,White,Property,Medium,2022-08-30,
P202201574,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-09-19,2023-04-15
P202201575,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-02,2024-05-27
P202201576,2022.0,17,FAC017,,Male,Other,,Minimum,2022-07-21,2023-09-20
P202201577,2022.0,17,,Male-only,Male,White,Violent,Medium,2022-04-09,
P202201578,2022.0,17,FAC017,Male-only,Male,,Violent,Maximum,2022-09-18,
P202201579,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-09-03,
P202201580,2022.0,17,FAC017,Male-only,Male,Hispanic,Other,Minimum,2022-08-22,
P202201581,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-11-28,2024-06-24
P202201582,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-08-09,2022-10-03
P202201583,2022.0,17,FAC017,Male-only,Male,,Violent,Medium,2022-12-24,2025-01-06
P202201584,2022.0,17,FAC017,Male-only,Male,White,,,2022-03-25,
P202201585,2022.0,17,FAC017,,Male,Black,Property,Medium,2022-06-03,
P202201586,2022.0,17,FAC017,Male-only,Male,,Violent,Maximum,2022-06-15,
P202201587,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-09-02,2024-05-23
P202201588,,17,,Male-only,Male,White,Violent,Medium,2022-06-26,
P202201589,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-07-11,2024-04-16
P202201590,2022.0,17,FAC017,Male-only,,,Drug,,2022-10-02,
P202201591,2022.0,17,FAC017,,Male,Hispanic,PublicOrder,Minimum,2022-02-22,2023-09-21
P202201592,2022.0,17,FAC017,Male-only,Male,White,Property,Medium,2022-05-06,2023-03-25
P202201593,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-03-31,
P202201594,2022.0,17,FAC017,Male-only,Male,,,Minimum,2022-08-03,
P202201595,2022.0,17,FAC017,Male-only,Male,Black,Property,,2022-09-04,2024-06-08
P202201596,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-04,2025-01-03
P202201597,2022.0,17,FAC017,Male-only,Male,,Violent,Maximum,2022-08-09,2022-10-06
P202201598,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,,2022-04-22,2023-11-14
P202201599,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-01-22,2023-03-02
P202201600,2022.0,17,FAC017,Male-only,Male,,Other,Minimum,,
P202201601,,17,,Male-only,Male,Black,Drug,Minimum,2022-12-31,
P202201602,2022.0,17,FAC017,Male-only,,,Other,Minimum,2022-07-25,
P202201603,,17,FAC017,Male-only,Male,White,,Maximum,2022-01-21,2025-04-16
P202201604,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-03-01,2025-04-18
P202201605,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-01-06,
P202201606,2022.0,17,,Male-only,Male,Black,,Medium,2022-09-01,
P202201607,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-12-25,2024-07-24
P202201608,2022.0,17,FAC017,Male-only,Male,Black,Drug,Medium,2022-04-17,2025-05-24
P202201609,,17,FAC017,Male-only,Male,,Violent,Medium,2022-04-07,2025-01-10
P202201610,2022.0,17,,Male-only,Male,White,Violent,Medium,2022-02-10,
P202201611,2022.0,18,FAC018,,Male,White,Violent,Maximum,2022-06-05,2023-01-03
P202201612,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-07-08,
P202201613,,18,,Male-only,,Black,Property,Medium,2022-11-04,
P202201614,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-04-28,2023-08-21
P202201615,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-25,2024-09-25
P202201616,2022.0,18,FAC018,Male-only,Male,Native American,Other,Minimum,2022-11-01,
P202201617,2022.0,18,FAC018,,Male,White,Violent,Medium,2022-12-01,2023-12-17
P202201618,2022.0,18,,Male-only,Male,White,,Medium,2022-10-02,2025-07-10
P202201619,2022.0,18,FAC018,Male-only,Male,Native American,Other,Minimum,2022-08-21,2025-03-29
P202201620,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-16,2024-10-07
P202201621,2022.0,18,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-28,
P202201622,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-12-06,
P202201623,2022.0,18,FAC018,Male-only,Male,,Drug,Minimum,2022-12-15,2023-08-26
P202201624,2022.0,18,FAC018,Male-only,Male,White,Property,Medium,2022-02-02,2023-03-23
P202201625,,18,FAC018,Male-only,Male,Black,Drug,Medium,2022-12-06,2024-12-09
P202201626,2022.0,18,,Male-only,Male,Hispanic,PublicOrder,,2022-04-19,2022-08-21
P202201627,2022.0,18,,Male-only,Male,Black,Property,Medium,2022-12-28,
P202201628,2022.0,18,FAC018,Male-only,Male,White,Property,Medium,,2023-05-26
P202201629,2022.0,18,FAC018,,Male,Black,Drug,,2022-11-22,
P202201630,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,,2024-06-10
P202201631,2022.0,18,FAC018,Male-only,Male,White,Violent,,2022-05-20,2022-11-09
P202201632,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-08-24,
P202201633,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-17,
P202201634,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,,
P202201635,,18,FAC018,Male-only,Male,White,Violent,Medium,2022-04-04,
P202201636,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-12-19,2023-07-11
P202201637,2022.0,18,FAC018,Male-only,,White,Violent,Maximum,2022-11-23,2025-06-20
P202201638,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-02-26,2024-11-27
P202201639,2022.0,18,FAC018,Male-only,Male,,PublicOrder,Minimum,2022-03-13,2022-11-27
P202201640,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,,
P202201641,2022.0,18,FAC018,Male-only,Male,,Violent,Medium,2022-12-09,
P202201642,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-08-31,
P202201643,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-21,2023-02-20
P202201644,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,,2025-01-21
P202201645,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-12-16,
P202201646,2022.0,18,FAC018,Male-only,Male,Black,Drug,Medium,2022-01-20,
P202201647,2022.0,18,,Male-only,Male,Black,Drug,Minimum,2022-10-24,
P202201648,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-01-10,
P202201649,,18,FAC018,Male-only,Male,Black,,Medium,2022-06-04,
P202201650,2022.0,18,FAC018,Male-only,Male,,Drug,Minimum,2022-01-18,2025-01-24
P202201651,2022.0,18,FAC018,Male-only,,White,Violent,Maximum,2022-04-15,2022-05-16
P202201652,2022.0,18,FAC018,,Male,Hispanic,PublicOrder,Minimum,2022-06-27,
P202201653,,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-25,
P202201654,2022.0,18,FAC018,Male-only,Male,Hispanic,Other,Minimum,2022-03-18,2022-05-28
P202201655,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-05-24,
P202201656,2022.0,18,FAC018,Male-only,Male,Hispanic,,Minimum,2022-06-06,
P202201657,2022.0,18,FAC018,Male-only,Male,,Property,Medium,2022-12-02,
P202201658,,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-02-02,2025-01-11
P202201659,2022.0,18,,Male-only,Male,Black,Property,,,2023-12-04
P202201660,2022.0,18,FAC018,Male-only,Male,White,Violent,,2022-04-12,
P202201661,,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-09-05,2024-09-25
P202201662,2022.0,18,,Male-only,Male,Black,Property,Medium,2022-10-06,
P202201663,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-01-19,2025-06-13
P202201664,2022.0,18,,Male-only,Male,,Property,Medium,2022-03-05,2023-12-26
P202201665,2022.0,18,FAC018,,Male,Black,Drug,Minimum,2022-07-16,2025-01-19
P202201666,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,2022-02-22,
P202201667,2022.0,18,FAC018,Male-only,Male,White,,Maximum,2022-06-30,
P202201668,,18,,Male-only,,White,Violent,,2022-11-30,
P202201669,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,,2025-06-20
P202201670,,18,FAC018,Male-only,Male,White,Property,Medium,2022-09-15,
P202201671,2022.0,18,FAC018,Male-only,Male,,Property,Medium,2022-12-08,2025-01-28
P202201672,,18,FAC018,Male-only,Male,Black,Property,Medium,2022-12-19,
P202201673,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,,
P202201674,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-02-04,2025-01-12
P202201675,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-09-18,
P202201676,,18,,,Male,Hispanic,PublicOrder,,2022-12-24,
P202201677,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-07-25,
P202201678,2022.0,18,FAC018,Male-only,Male,,,Medium,2022-04-09,2025-08-01
P202201679,2022.0,18,FAC018,Male-only,Male,Hispanic,Drug,,2022-07-07,2022-11-22
P202201680,2022.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-03-15,
P202201681,2022.0,18,FAC018,Male-only,Male,Native American,Other,Minimum,2022-12-29,
P202201682,2022.0,18,FAC018,Male-only,Male,Black,Property,,2022-06-06,
P202201683,2022.0,18,FAC018,Male-only,Male,,Property,Medium,2022-12-09,2025-08-02
P202201684,,18,FAC018,Male-only,Male,Black,Property,Medium,,2025-05-08
P202201685,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-04-26,
P202201686,2022.0,18,FAC018,Male-only,Male,,Drug,Minimum,2022-11-11,
P202201687,2022.0,18,FAC018,Male-only,Male,Native American,Other,,2022-05-22,
P202201688,,18,FAC018,Male-only,Male,Black,Drug,Minimum,,2024-03-23
P202201689,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-05-16,2024-05-01
P202201690,,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-05-02,
P202201691,2022.0,18,,Male-only,,Hispanic,PublicOrder,Minimum,2022-08-02,2023-05-25
P202201692,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-07-27,2025-03-02
P202201693,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-01-04,
P202201694,2022.0,18,FAC018,Male-only,Male,Black,,Medium,2022-06-21,2025-05-20
P202201695,2022.0,18,FAC018,Male-only,,Black,Drug,Minimum,2022-12-30,2023-03-15
P202201696,2022.0,18,,,Male,Hispanic,PublicOrder,Minimum,2022-02-04,2025-07-13
P202201697,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,,2022-12-14,
P202201698,2022.0,18,FAC018,Male-only,Male,Hispanic,Other,Minimum,2022-05-13,2022-10-16
P202201699,2022.0,18,FAC018,Male-only,Male,,Drug,Minimum,2022-03-04,
P202201700,2022.0,18,FAC018,Male-only,Male,White,,Maximum,2022-06-30,
P202201701,2022.0,18,FAC018,Male-only,Male,White,Property,Medium,2022-08-12,
P202201702,,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-24,
P202201703,2022.0,18,FAC018,Male-only,,Black,Drug,,2022-02-16,
P202201704,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-08,2025-03-02
P202201705,2022.0,18,FAC018,Male-only,,Black,Drug,Medium,2022-02-27,2022-10-17
P202201706,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-09-03,
P202201707,2022.0,18,,Male-only,Male,,Violent,,2022-07-22,2024-08-23
P202201708,2022.0,18,FAC018,Male-only,Male,Asian,Other,Minimum,2022-05-17,2025-02-04
P202201709,2022.0,18,FAC018,,Male,White,Violent,Medium,2022-10-21,
P202201710,2022.0,18,FAC018,Male-only,Male,,Drug,Minimum,2022-05-25,
P202201711,2022.0,18,FAC018,,,,Violent,Medium,2022-05-27,2023-06-19
P202201712,2022.0,18,,Male-only,Male,Black,Property,Medium,2022-12-27,
P202201713,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,2022-03-12,
P202201714,2022.0,18,FAC018,Male-only,Male,Hispanic,Drug,Minimum,2022-06-14,
P202201715,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-02-26,
P202201716,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-08-31,
P202201717,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-12-28,2024-06-25
P202201718,2022.0,18,FAC018,,,Black,Property,Medium,2022-04-07,
P202201719,2022.0,18,FAC018,,Male,Hispanic,Other,Minimum,2022-12-01,2025-05-29
P202201720,2022.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-09-07,
P202201721,,18,FAC018,Male-only,Male,White,Violent,Maximum,2022-05-10,
P202201722,,18,FAC018,Male-only,Male,Black,Drug,Minimum,2022-09-14,2023-08-19
P202201723,2022.0,18,,Male-only,Male,White,,Medium,2022-08-24,
P202201724,2022.0,18,FAC018,,Male,White,Violent,Medium,2022-06-13,
P202201725,,18,FAC018,Male-only,Male,Black,,Medium,2022-04-25,2022-07-26
P202201726,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,,2024-07-27
P202201727,2022.0,18,FAC018,Male-only,,Black,Drug,Minimum,2022-01-25,2023-08-08
P202201728,2022.0,18,,Male-only,Male,White,Violent,,2022-04-13,2024-07-10
P202201729,2022.0,18,FAC018,Male-only,Male,White,Violent,Medium,2022-07-13,
P202201730,2022.0,18,FAC018,,Male,Black,Drug,Minimum,2022-10-11,2023-10-15
P202201731,2022.0,18,FAC018,Male-only,Male,,Violent,,,2025-01-14
P202201732,2022.0,18,FAC018,Male-only,Male,Asian,Other,Minimum,2022-06-16,2023-06-10
P202201733,2022.0,18,FAC018,Male-only,Male,Black,Drug,Medium,2022-03-14,
P202201734,2022.0,18,FAC018,,Male,Black,Drug,Minimum,2022-07-31,2022-10-09
P202201735,2022.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-24,2022-09-05
P202201736,,18,FAC018,Male-only,Male,White,Violent,Maximum,,2024-04-05
P202201737,2022.0,18,FAC018,Male-only,Male,Black,Property,Medium,2022-09-06,
P202201738,2022.0,18,,Male-only,Male,White,Violent,,2022-01-17,2022-08-24
P202201739,2022.0,18,FAC018,Male-only,,Hispanic,PublicOrder,Minimum,2022-11-22,
P202201740,2022.0,18,FAC018,Male-only,Male,White,,Maximum,2022-07-26,
P202201741,,19,FAC019,Male-only,Male,Black,Drug,Medium,2022-02-16,
P202201742,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-09,2025-07-25
P202201743,2022.0,19,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-13,
P202201744,,19,FAC019,Male-only,Male,White,Property,Medium,2022-06-22,2024-06-09
P202201745,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-02-17,2023-06-03
P202201746,2022.0,19,,Male-only,Male,White,Violent,Maximum,2022-11-17,2025-03-18
P202201747,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-12-13,2025-01-15
P202201748,,19,FAC019,,Male,White,Violent,Maximum,2022-08-13,
P202201749,2022.0,19,,Male-only,Male,Black,Drug,Medium,2022-06-16,2022-11-16
P202201750,,19,FAC019,Male-only,Male,Hispanic,,Minimum,2022-03-02,2022-11-14
P202201751,,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-01-11,
P202201752,2022.0,19,FAC019,Male-only,,White,Violent,Maximum,2022-09-23,
P202201753,2022.0,19,,Male-only,Male,Black,Drug,Minimum,2022-05-27,
P202201754,2022.0,19,FAC019,Male-only,Male,Black,,,2022-06-15,2025-04-24
P202201755,,19,,Male-only,Male,White,Violent,Maximum,2022-07-20,2023-06-21
P202201756,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-10-31,
P202201757,2022.0,19,FAC019,Male-only,Male,,Violent,,2022-08-18,2023-06-12
P202201758,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-02-23,2025-03-19
P202201759,,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-05-19,2024-08-16
P202201760,,19,,Male-only,Male,White,Violent,Medium,2022-04-01,2022-09-13
P202201761,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-08-01,
P202201762,2022.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2022-05-28,
P202201763,2022.0,19,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-31,2023-12-04
P202201764,2022.0,19,FAC019,Male-only,,White,Violent,Medium,2022-12-23,
P202201765,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-10,
P202201766,2022.0,19,FAC019,Male-only,Male,,Other,Minimum,2022-03-11,
P202201767,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-07-16,2023-02-09
P202201768,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-10-04,
P202201769,,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-11,2022-10-26
P202201770,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-04-06,
P202201771,2022.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2022-07-18,2024-02-07
P202201772,2022.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2022-01-16,2022-02-28
P202201773,2022.0,19,FAC019,,Male,Black,Property,Medium,2022-06-27,2024-06-06
P202201774,2022.0,19,FAC019,Male-only,Male,Black,Drug,,2022-05-02,
P202201775,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-08-14,2023-02-01
P202201776,,19,FAC019,Male-only,Male,Black,,Medium,2022-04-24,
P202201777,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-04-03,2023-09-12
P202201778,2022.0,19,FAC019,Male-only,Male,White,,Medium,2022-08-04,2023-11-23
P202201779,2022.0,19,FAC019,Male-only,Male,,Violent,Maximum,2022-12-06,
P202201780,2022.0,19,FAC019,Male-only,Male,Native American,Other,Minimum,,2024-11-07
P202201781,,19,FAC019,Male-only,Male,,Violent,Medium,2022-12-22,
P202201782,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-07-29,
P202201783,2022.0,19,FAC019,,Male,Black,,,2022-06-10,2025-03-27
P202201784,,19,FAC019,Male-only,Male,Black,Property,Medium,2022-11-06,2025-04-14
P202201785,2022.0,19,FAC019,Male-only,Male,,Property,Medium,2022-10-14,2024-02-06
P202201786,2022.0,19,FAC019,Male-only,,White,Property,Medium,,2024-04-25
P202201787,2022.0,19,FAC019,Male-only,Male,,Property,Medium,2022-08-25,2025-06-14
P202201788,2022.0,19,FAC019,Male-only,Male,Black,,Minimum,2022-11-23,
P202201789,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-03-10,
P202201790,2022.0,19,FAC019,Male-only,Male,White,Property,Medium,,2024-06-04
P202201791,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-09-26,2022-10-26
P202201792,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-05-04,
P202201793,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,,2025-07-21
P202201794,,19,FAC019,Male-only,Male,Black,Property,Medium,2022-02-18,
P202201795,2022.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2022-10-11,2025-07-29
P202201796,2022.0,19,FAC019,Male-only,Male,Hispanic,Other,Minimum,2022-12-28,2024-11-23
P202201797,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-12-03,
P202201798,2022.0,19,FAC019,Male-only,Male,Hispanic,,Minimum,2022-06-14,2025-03-30
P202201799,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202201800,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,,2024-06-11
P202201801,2022.0,19,FAC019,Male-only,,,,Minimum,,
P202201802,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-20,2024-12-09
P202201803,2022.0,19,,Male-only,Male,Black,Property,Medium,2022-07-30,
P202201804,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-03-12,
P202201805,2022.0,19,FAC019,Male-only,Male,White,Violent,,2022-12-29,
P202201806,,19,FAC019,Male-only,Male,White,,Maximum,2022-10-29,2023-03-06
P202201807,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-28,2023-12-23
P202201808,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,,2024-10-22
P202201809,2022.0,19,,Male-only,Male,White,Violent,Maximum,,
P202201810,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-18,
P202201811,,19,FAC019,Male-only,Male,Black,Property,Medium,2022-09-04,2024-01-20
P202201812,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-05-07,
P202201813,2022.0,19,FAC019,Male-only,Male,,Drug,Medium,2022-07-24,2023-03-18
P202201814,2022.0,19,FAC019,Male-only,,White,,Medium,2022-11-25,
P202201815,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-05,
P202201816,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-06-09,2025-01-31
P202201817,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-04-08,
P202201818,2022.0,19,FAC019,Male-only,Male,,Property,Medium,2022-04-30,2024-04-11
P202201819,2022.0,19,FAC019,Male-only,Male,Black,Drug,,2022-12-30,
P202201820,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-11-19,
P202201821,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-08-16,2023-03-04
P202201822,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-05-06,
P202201823,,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-07-31,
P202201824,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-10-23,2024-11-11
P202201825,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-09-27,2023-09-21
P202201826,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-01-10,2022-08-01
P202201827,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,,
P202201828,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-04-24,
P202201829,,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-09-08,
P202201830,,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-12-09,2024-09-27
P202201831,,19,FAC019,Male-only,Male,,Violent,Maximum,2022-11-13,2023-05-22
P202201832,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-07-31,2023-12-18
P202201833,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-02-20,2022-06-08
P202201834,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,,2024-10-25
P202201835,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-02-21,2022-08-05
P202201836,2022.0,19,FAC019,Male-only,,,Violent,Maximum,2022-05-28,2022-07-25
P202201837,2022.0,19,FAC019,,Male,White,Violent,,2022-12-05,
P202201838,2022.0,19,FAC019,Male-only,Male,Native American,,,2022-06-20,2023-02-19
P202201839,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-03-17,2022-08-06
P202201840,2022.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2022-05-28,
P202201841,2022.0,19,FAC019,Male-only,Male,,Drug,Minimum,2022-08-31,2023-08-12
P202201842,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-07-17,
P202201843,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,,,
P202201844,2022.0,19,FAC019,,Male,Black,Property,Medium,,2022-11-06
P202201845,2022.0,19,FAC019,Male-only,Male,Black,Drug,,2022-12-26,
P202201846,2022.0,19,,Male-only,Male,White,Violent,Maximum,2022-12-22,2025-06-08
P202201847,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,2022-04-14,
P202201848,2022.0,19,FAC019,,Male,White,Violent,Medium,2022-11-03,2025-07-02
P202201849,2022.0,19,FAC019,Male-only,Male,White,,Medium,2022-02-01,2023-01-10
P202201850,2022.0,19,,Male-only,Male,,Violent,Medium,2022-11-22,2024-04-09
P202201851,,19,FAC019,Male-only,,White,Violent,Maximum,2022-06-06,2023-10-02
P202201852,2022.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2022-07-21,
P202201853,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-02-23,2024-01-25
P202201854,2022.0,19,,Male-only,Male,Black,Property,Medium,2022-10-16,
P202201855,2022.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202201856,2022.0,19,FAC019,Male-only,Male,,Property,Medium,2022-07-03,2024-06-11
P202201857,2022.0,19,FAC019,Male-only,,,Violent,Maximum,2022-05-20,
P202201858,2022.0,19,,Male-only,Male,Black,Drug,Medium,2022-06-18,
