person_id,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P003507,6,FAC006,Mixed,Female,Other,Violent,Minimum,2018-07-10,
P003508,6,FAC006,Mixed,Male,White,Property,Minimum,2024-08-14,2025-06-10
P003509,6,FAC006,Mixed,Female,Black,Property,Medium,2021-12-16,
P003510,6,FAC006,Mixed,Male,Hispanic,Property,Medium,2013-09-09,
P003511,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2015-12-31,2016-11-23
P003512,6,FAC006,Mixed,Male,Black,Violent,Minimum,2017-06-07,
P003513,6,FAC006,Mixed,Male,White,Drug,Minimum,2014-01-09,2016-10-21
P003514,6,FAC006,Mixed,Female,Black,PublicOrder,Medium,2024-09-19,2025-03-07
P003515,6,FAC006,Mixed,Female,Black,Property,Minimum,2020-09-04,
P003516,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Maximum,2024-12-26,
P003517,6,FAC006,Mixed,Male,White,Drug,Medium,2016-09-29,2020-04-15
P003518,6,FAC006,Mixed,Female,Black,PublicOrder,Medium,2021-03-14,2024-02-09
P003519,6,FAC006,Mixed,Male,White,Violent,Minimum,2020-02-28,
P003520,6,FAC006,Mixed,Female,White,Violent,Medium,2017-03-17,2020-08-29
P003521,6,FAC006,Mixed,Male,White,Violent,Medium,2020-06-13,2024-01-15
P003522,6,FAC006,Mixed,Male,White,Violent,Medium,2018-07-16,2022-01-30
P003523,6,FAC006,Mixed,Male,Black,Property,Medium,2013-03-30,2017-07-19
P003524,6,FAC006,Mixed,Male,Black,Violent,Minimum,2011-06-10,2012-05-11
P003525,6,FAC006,Mixed,Male,White,Violent,Medium,2022-08-22,2024-03-17
P003526,6,FAC006,Mixed,Male,Black,Violent,Medium,2017-09-29,
P003527,6,FAC006,Mixed,Male,Black,Violent,Medium,2014-08-01,
P003528,6,FAC006,Mixed,Male,Hispanic,Property,Medium,2025-06-16,
P003529,6,FAC006,Mixed,Male,Black,Property,Minimum,2023-08-06,2023-11-27
P003530,6,FAC006,Mixed,Male,White,Property,Minimum,2010-07-01,2019-11-07
P003531,6,FAC006,Mixed,Male,White,Other,Medium,2013-04-23,2015-06-22
P003532,6,FAC006,Mixed,Male,Black,Drug,Minimum,2010-08-08,2011-06-05
P003533,6,FAC006,Mixed,Male,Black,Violent,Maximum,2021-06-14,2023-06-21
P003534,6,FAC006,Mixed,Male,White,Drug,Medium,2019-10-30,2022-08-19
P003535,6,FAC006,Mixed,Male,White,Property,Medium,2015-09-25,2024-02-26
P003536,6,FAC006,Mixed,Male,Black,Other,Maximum,2011-02-06,2016-05-25
P003537,6,FAC006,Mixed,Male,Black,Property,Minimum,2010-05-01,2012-10-12
P003538,6,FAC006,Mixed,Female,Black,Violent,Medium,2018-06-12,2020-05-31
P003539,6,FAC006,Mixed,Male,Hispanic,Property,Minimum,2025-06-03,
P003540,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2024-10-05,
P003541,6,FAC006,Mixed,Male,White,Drug,Maximum,2024-10-28,2025-07-19
P003542,6,FAC006,Mixed,Male,Black,Violent,Minimum,2014-12-08,2020-12-26
P003543,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2023-10-17,
P003544,6,FAC006,Mixed,Female,White,PublicOrder,Medium,2024-07-13,2025-03-24
P003545,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2014-02-09,2022-12-13
P003546,6,FAC006,Mixed,Male,Black,Property,Minimum,2016-02-04,2017-03-24
P003547,6,FAC006,Mixed,Male,Native American,Violent,Medium,2017-04-03,2024-05-11
P003548,6,FAC006,Mixed,Male,White,Drug,Maximum,2016-11-22,
P003549,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Maximum,2010-05-24,2011-01-04
P003550,6,FAC006,Mixed,Female,White,Drug,Minimum,2021-01-23,2021-11-03
P003551,6,FAC006,Mixed,Male,White,Violent,Maximum,2011-09-26,
P003552,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2014-03-27,2017-06-02
P003553,6,FAC006,Mixed,Male,Black,Violent,Minimum,2017-05-25,
P003554,6,FAC006,Mixed,Male,White,Violent,Minimum,2024-06-02,
P003555,6,FAC006,Mixed,Male,White,Violent,Medium,2023-04-13,2024-11-04
P003556,6,FAC006,Mixed,Female,Black,PublicOrder,Minimum,2013-07-31,2021-07-22
P003557,6,FAC006,Mixed,Female,White,Drug,Medium,2020-02-13,2024-10-05
P003558,6,FAC006,Mixed,Male,Black,Drug,Maximum,2016-06-25,2019-07-23
P003559,6,FAC006,Mixed,Male,Black,PublicOrder,Medium,2024-06-13,
P003560,6,FAC006,Mixed,Male,Black,Violent,Maximum,2022-06-15,2025-02-21
P003561,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2014-12-02,2019-07-08
P003562,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Medium,2020-11-20,
P003563,6,FAC006,Mixed,Male,White,Violent,Minimum,2022-03-06,2023-05-09
P003564,6,FAC006,Mixed,Male,Black,Property,Medium,2016-06-16,2017-11-15
P003565,6,FAC006,Mixed,Male,Black,Violent,Minimum,2024-08-10,2025-03-05
P003566,6,FAC006,Mixed,Male,Black,Property,Maximum,2012-05-07,
P003567,6,FAC006,Mixed,Male,White,Property,Maximum,2024-11-26,
P003568,6,FAC006,Mixed,Male,White,Other,Minimum,2011-06-20,2021-04-14
P003569,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2020-03-06,2024-06-16
P003570,6,FAC006,Mixed,Male,White,Violent,Medium,2024-05-31,2024-10-29
P003571,6,FAC006,Mixed,Female,Black,Violent,Minimum,2010-06-23,
P003572,6,FAC006,Mixed,Female,White,Drug,Medium,2010-12-23,2013-07-02
P003573,6,FAC006,Mixed,Male,Black,Violent,Minimum,2017-01-18,2020-04-28
P003574,6,FAC006,Mixed,Male,Black,Violent,Minimum,2016-01-10,2018-08-17
P003575,6,FAC006,Mixed,Male,White,Drug,Minimum,2011-03-15,2021-02-20
P003576,6,FAC006,Mixed,Male,Asian,Drug,Medium,2022-06-18,2025-07-11
P003577,6,FAC006,Mixed,Male,White,Property,Medium,2011-03-14,2016-11-03
P003578,6,FAC006,Mixed,Male,White,Violent,Maximum,2017-11-03,
P003579,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2020-02-01,2023-03-30
P003580,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Minimum,2021-03-04,
P003581,6,FAC006,Mixed,Male,White,Drug,Minimum,2021-07-14,
P003582,6,FAC006,Mixed,Female,Black,Property,Maximum,2021-09-25,2023-07-13
P003583,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2024-01-28,
P003584,6,FAC006,Mixed,Female,Hispanic,Violent,Minimum,2010-04-23,
P003585,6,FAC006,Mixed,Male,Hispanic,Drug,Maximum,2019-03-12,2021-11-12
P003586,6,FAC006,Mixed,Male,Black,PublicOrder,Medium,2019-02-08,
P003587,6,FAC006,Mixed,Male,White,Drug,Minimum,2012-09-26,2019-11-16
P003588,6,FAC006,Mixed,Male,White,Property,Minimum,2021-03-28,
P003589,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2015-10-06,
P003590,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2024-07-24,2024-12-26
P003591,6,FAC006,Mixed,Male,Hispanic,Property,Maximum,2019-07-04,
P003592,6,FAC006,Mixed,Male,White,Property,Medium,2019-10-18,2022-01-06
P003593,6,FAC006,Mixed,Male,Hispanic,Property,Minimum,2016-07-11,
P003594,6,FAC006,Mixed,Female,White,Property,Medium,2025-03-17,2025-06-08
P003595,6,FAC006,Mixed,Male,White,Property,Medium,2012-08-01,2017-10-20
P003596,6,FAC006,Mixed,Male,White,Property,Minimum,2013-01-09,
P003597,6,FAC006,Mixed,Female,Black,Violent,Minimum,2020-11-03,
P003598,6,FAC006,Mixed,Male,White,Violent,Minimum,2018-07-01,2025-02-25
P003599,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2018-07-14,
P003600,6,FAC006,Mixed,Male,Black,Drug,Medium,2020-03-07,
P003601,6,FAC006,Mixed,Male,White,Violent,Maximum,2022-05-31,
P003602,6,FAC006,Mixed,Male,White,Violent,Medium,2022-07-20,2025-06-05
P003603,6,FAC006,Mixed,Male,Black,Violent,Medium,2019-04-09,
P003604,6,FAC006,Mixed,Male,White,Violent,Medium,2011-07-13,2016-04-28
P003605,6,FAC006,Mixed,Female,Hispanic,Property,Medium,2010-08-20,2017-06-11
P003606,6,FAC006,Mixed,Male,Black,Property,Minimum,2011-04-03,2016-12-19
P003607,6,FAC006,Mixed,Male,Black,Property,Medium,2021-04-05,
P003608,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2023-01-27,
P003609,6,FAC006,Mixed,Female,Asian,PublicOrder,Medium,2022-08-09,2024-09-19
P003610,6,FAC006,Mixed,Male,White,Violent,Medium,2010-10-08,
P003611,6,FAC006,Mixed,Male,Black,Violent,Medium,2023-08-21,2023-11-22
P003612,6,FAC006,Mixed,Male,Black,Drug,Minimum,2015-03-10,
P003613,6,FAC006,Mixed,Male,White,Violent,Minimum,2012-08-27,2013-12-05
P003614,6,FAC006,Mixed,Male,Black,Violent,Maximum,2020-06-23,2021-01-24
P003615,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-03-25,2023-07-31
P003616,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2021-06-18,2024-02-13
P003617,6,FAC006,Mixed,Male,Black,Violent,Medium,2025-01-14,2025-02-23
P003618,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2023-03-13,2024-12-19
P003619,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2016-08-26,
P003620,6,FAC006,Mixed,Male,Black,Drug,Minimum,2014-11-11,2020-08-06
P003621,6,FAC006,Mixed,Female,Black,Drug,Medium,2014-08-17,
P003622,6,FAC006,Mixed,Male,White,Violent,Medium,2022-02-20,2023-05-01
P003623,6,FAC006,Mixed,Male,Black,Violent,Medium,2010-04-20,
P003624,6,FAC006,Mixed,Male,Black,Property,Maximum,2019-09-19,
P003625,6,FAC006,Mixed,Male,Hispanic,Property,Medium,2014-01-22,
P003626,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2013-07-16,
P003627,6,FAC006,Mixed,Male,White,Violent,Medium,2011-12-09,
P003628,6,FAC006,Mixed,Male,White,Drug,Minimum,2019-11-02,
P003629,6,FAC006,Mixed,Female,White,Property,Minimum,2011-11-08,
P003630,6,FAC006,Mixed,Male,White,Violent,Minimum,2011-02-17,2016-03-29
P003631,6,FAC006,Mixed,Male,White,Other,Minimum,2018-03-20,2023-12-24
P003632,6,FAC006,Mixed,Male,Black,Property,Medium,2018-01-08,2024-07-02
P003633,6,FAC006,Mixed,Female,Black,Drug,Minimum,2022-02-20,
P003634,6,FAC006,Mixed,Male,White,Drug,Medium,2012-08-17,2020-02-14
P003635,6,FAC006,Mixed,Male,Black,Violent,Medium,2018-07-29,2021-02-03
P003636,6,FAC006,Mixed,Male,White,Property,Medium,2023-09-12,
P003637,6,FAC006,Mixed,Male,White,Violent,Medium,2011-09-21,2014-02-08
P003638,6,FAC006,Mixed,Female,Black,Violent,Minimum,2019-01-04,
P003639,6,FAC006,Mixed,Male,White,Violent,Minimum,2017-03-28,
P003640,6,FAC006,Mixed,Male,Black,Drug,Medium,2016-06-27,2025-05-25
P003641,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2016-02-21,2024-12-28
P003642,6,FAC006,Mixed,Male,White,Drug,Medium,2011-01-14,2014-03-16
P003643,6,FAC006,Mixed,Male,Black,Property,Minimum,2020-04-14,2022-09-23
P003644,6,FAC006,Mixed,Male,White,Drug,Minimum,2017-03-21,
P003645,6,FAC006,Mixed,Male,White,Other,Maximum,2010-02-12,
P003646,6,FAC006,Mixed,Female,Black,Violent,Minimum,2011-04-12,2020-03-08
P003647,6,FAC006,Mixed,Male,Black,Violent,Medium,2017-05-13,2023-06-25
P003648,6,FAC006,Mixed,Male,Black,Violent,Minimum,2012-01-16,
P003649,6,FAC006,Mixed,Male,Hispanic,Violent,Minimum,2022-05-27,2025-03-30
P003650,6,FAC006,Mixed,Male,White,Property,Minimum,2017-03-28,2023-08-28
P003651,6,FAC006,Mixed,Male,Black,PublicOrder,Maximum,2012-12-16,
P003652,6,FAC006,Mixed,Male,Black,Drug,Maximum,2020-07-02,2021-03-08
P003653,6,FAC006,Mixed,Male,White,Drug,Minimum,2024-01-24,
P003654,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2012-07-06,
P003655,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Minimum,2021-06-19,2023-08-19
P003656,6,FAC006,Mixed,Female,White,Violent,Medium,2013-08-27,
P003657,6,FAC006,Mixed,Male,Black,Violent,Medium,2015-09-29,
P003658,6,FAC006,Mixed,Male,Black,Property,Maximum,2011-07-05,2011-10-26
P003659,6,FAC006,Mixed,Male,Black,Drug,Minimum,2014-05-18,2014-12-03
P003660,6,FAC006,Mixed,Male,White,Drug,Medium,2018-02-07,2020-07-15
P003661,6,FAC006,Mixed,Male,White,Property,Minimum,2022-12-31,
P003662,6,FAC006,Mixed,Male,Black,Violent,Maximum,2018-09-04,
P003663,6,FAC006,Mixed,Male,Black,Drug,Medium,2013-05-11,
P003664,6,FAC006,Mixed,Male,White,Violent,Medium,2022-08-10,
P003665,6,FAC006,Mixed,Male,White,Other,Minimum,2019-03-05,
P003666,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2018-08-03,
P003667,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Medium,2016-08-09,2023-01-03
P003668,6,FAC006,Mixed,Male,Black,Violent,Medium,2010-03-25,
P003669,6,FAC006,Mixed,Male,Black,Violent,Medium,2023-11-08,2024-03-27
P003670,6,FAC006,Mixed,Male,White,Property,Minimum,2023-12-24,2025-05-09
P003671,6,FAC006,Mixed,Female,White,Violent,Medium,2012-12-16,2015-07-21
P003672,6,FAC006,Mixed,Male,Black,Property,Medium,2024-10-06,2025-07-31
P003673,6,FAC006,Mixed,Male,White,Violent,Medium,2023-10-02,2024-05-13
P003674,6,FAC006,Mixed,Male,White,Drug,Medium,2024-03-03,
P003675,6,FAC006,Mixed,Male,Black,Violent,Minimum,2021-02-15,2023-04-01
P003676,6,FAC006,Mixed,Male,Black,Property,Minimum,2021-04-28,
P003677,6,FAC006,Mixed,Male,Hispanic,Violent,Maximum,2025-05-14,2025-07-07
P003678,6,FAC006,Mixed,Male,Black,Property,Minimum,2010-06-01,2018-08-13
P003679,6,FAC006,Mixed,Male,Hispanic,Other,Minimum,2018-10-11,2023-09-24
P003680,6,FAC006,Mixed,Male,Black,Violent,Medium,2017-01-18,2022-04-10
P003681,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Minimum,2025-02-11,2025-04-23
P003682,6,FAC006,Mixed,Male,Black,Violent,Medium,2017-04-08,
P003683,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Minimum,2011-09-14,2019-05-18
P003684,6,FAC006,Mixed,Male,Black,Violent,Maximum,2017-04-04,
P003685,6,FAC006,Mixed,Male,Black,Drug,Minimum,2013-01-20,
P003686,6,FAC006,Mixed,Male,White,Property,Medium,2013-11-16,2023-08-13
P003687,6,FAC006,Mixed,Male,White,Drug,Minimum,2022-03-21,
P003688,6,FAC006,Mixed,Female,Hispanic,Violent,Medium,2016-07-24,
P003689,6,FAC006,Mixed,Male,Black,Violent,Minimum,2020-04-16,2020-05-25
P003690,6,FAC006,Mixed,Male,Black,Property,Maximum,2013-01-09,2015-06-17
P003691,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2015-05-15,
P003692,6,FAC006,Mixed,Male,Black,Drug,Minimum,2010-12-25,2019-10-06
P003693,6,FAC006,Mixed,Male,Black,Property,Medium,2022-03-27,2023-07-19
P003694,6,FAC006,Mixed,Male,White,PublicOrder,Minimum,2022-09-16,2024-12-25
P003695,6,FAC006,Mixed,Male,Black,PublicOrder,Medium,2022-07-24,2023-05-13
P003696,6,FAC006,Mixed,Male,Hispanic,PublicOrder,Maximum,2025-01-03,2025-06-30
P003697,6,FAC006,Mixed,Male,White,Drug,Medium,2011-05-12,2018-11-30
P003698,6,FAC006,Mixed,Male,White,Drug,Minimum,2013-06-02,2016-07-13
P003699,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2014-11-30,
P003700,6,FAC006,Mixed,Male,White,Violent,Minimum,2024-09-10,2025-04-29
P003701,6,FAC006,Mixed,Male,White,Violent,Maximum,2025-02-15,
P003702,6,FAC006,Mixed,Male,Black,Property,Maximum,2017-05-04,2022-10-17
P003703,6,FAC006,Mixed,Male,Black,Violent,Medium,2011-04-16,
P003704,6,FAC006,Mixed,Male,Black,Property,Medium,2022-07-02,
P003705,6,FAC006,Mixed,Male,Black,Drug,Minimum,2014-12-28,2015-02-19
P003706,6,FAC006,Mixed,Male,Hispanic,Drug,Medium,2023-07-12,
P003707,6,FAC006,Mixed,Male,Black,Drug,Minimum,2023-07-13,2025-07-30
P003708,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2013-05-27,
P003709,6,FAC006,Mixed,Male,Black,Violent,Medium,2011-06-10,2016-12-18
P003710,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2016-02-10,2018-11-25
P003711,6,FAC006,Mixed,Female,Hispanic,Violent,Maximum,2019-08-11,2019-10-11
P003712,6,FAC006,Mixed,Female,Hispanic,Violent,Medium,2023-05-23,
P003713,6,FAC006,Mixed,Female,White,Violent,Minimum,2023-01-11,
P003714,6,FAC006,Mixed,Female,White,Drug,Minimum,2013-05-10,2018-12-22
P003715,6,FAC006,Mixed,Male,White,Property,Minimum,2014-03-28,
P003716,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2011-07-31,2019-12-16
P003717,6,FAC006,Mixed,Male,Black,Drug,Medium,2021-05-16,2023-12-01
P003718,6,FAC006,Mixed,Male,Black,PublicOrder,Minimum,2010-09-14,
P003719,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2019-11-29,
P003720,6,FAC006,Mixed,Male,Black,Violent,Medium,2010-06-04,2015-09-05
P003721,6,FAC006,Mixed,Male,White,PublicOrder,Medium,2011-10-13,2018-04-10
P003722,6,FAC006,Mixed,Male,White,PublicOrder,Maximum,2019-06-24,2024-05-20
P003723,6,FAC006,Mixed,Male,Hispanic,Violent,Medium,2012-01-06,
P003724,6,FAC006,Mixed,Male,Hispanic,Property,Minimum,2019-04-28,2022-04-07
P003725,6,FAC006,Mixed,Male,Black,Property,Medium,2017-05-26,2023-08-20
P003726,6,FAC006,Mixed,Male,Black,Drug,Medium,2015-01-21,2019-01-07
P003727,6,FAC006,Mixed,Male,Hispanic,Violent,Maximum,2020-12-15,2021-07-22
P003728,6,FAC006,Mixed,Male,Hispanic,Property,Medium,2014-10-10,
P003729,6,FAC006,Mixed,Male,White,Violent,Maximum,2014-06-02,2016-01-01
P003730,6,FAC006,Mixed,Male,Black,Violent,Minimum,2025-05-03,2025-06-03
P003731,6,FAC006,Mixed,Male,Hispanic,Violent,Maximum,2011-07-03,2017-08-09
P003732,6,FAC006,Mixed,Female,White,Property,Medium,2023-07-18,2025-02-09
P003733,6,FAC006,Mixed,Female,White,PublicOrder,Minimum,2016-05-09,
P003734,6,FAC006,Mixed,Male,Black,Property,Medium,2023-02-01,2025-01-16
P003735,6,FAC006,Mixed,Male,Hispanic,Drug,Minimum,2014-11-03,
P003736,6,FAC006,Mixed,Male,Black,Drug,Medium,2014-09-11,
P003737,6,FAC006,Mixed,Male,Black,Property,Minimum,2013-10-31,2020-03-31
P003738,6,FAC006,Mixed,Female,Black,Other,Medium,2023-11-18,2024-03-23
P003739,6,FAC006,Mixed,Male,Black,PublicOrder,Medium,2013-11-22,
P003740,6,FAC006,Mixed,Male,Hispanic,Violent,Maximum,2021-01-23,2024-03-25
P003741,6,FAC006,Mixed,Male,Black,Violent,Medium,2022-12-09,2023-12-26
P003742,6,FAC006,Mixed,Male,Black,Property,Medium,2015-11-08,2024-09-16
P003743,6,FAC006,Mixed,Male,White,Property,Medium,2019-11-28,2024-05-25
P003744,7,FAC007,Mixed,Male,White,Property,Minimum,2019-05-30,2021-04-05
P003745,7,FAC007,Mixed,Male,Black,Drug,Minimum,2024-06-21,2025-06-28
P003746,7,FAC007,Mixed,Male,White,Violent,Maximum,2016-01-22,2017-07-05
P003747,7,FAC007,Mixed,Male,Black,Property,Medium,2012-06-08,2020-03-31
P003748,7,FAC007,Mixed,Male,White,Property,Maximum,2010-06-11,2014-07-31
P003749,7,FAC007,Mixed,Male,Native American,Drug,Minimum,2025-04-06,2025-07-30
P003750,7,FAC007,Mixed,Male,Hispanic,Violent,Maximum,2024-11-29,2025-03-13
P003751,7,FAC007,Mixed,Male,Black,Property,Medium,2011-04-27,2011-11-17
P003752,7,FAC007,Mixed,Male,Hispanic,Property,Minimum,2011-05-31,
P003753,7,FAC007,Mixed,Male,White,Property,Minimum,2019-02-15,2023-09-22
P003754,7,FAC007,Mixed,Male,White,Violent,Minimum,2018-02-04,
P003755,7,FAC007,Mixed,Male,White,Violent,Medium,2017-08-04,2024-09-18
P003756,7,FAC007,Mixed,Female,White,PublicOrder,Minimum,2017-10-09,
P003757,7,FAC007,Mixed,Male,White,Drug,Maximum,2010-03-08,
P003758,7,FAC007,Mixed,Female,White,Property,Maximum,2021-09-14,2023-02-05
P003759,7,FAC007,Mixed,Male,White,Property,Medium,2024-08-16,
P003760,7,FAC007,Mixed,Male,Hispanic,Property,Maximum,2022-05-16,
P003761,7,FAC007,Mixed,Male,Hispanic,PublicOrder,Medium,2016-05-12,2017-12-17
P003762,7,FAC007,Mixed,Male,White,Property,Maximum,2011-03-29,2016-04-03
P003763,7,FAC007,Mixed,Male,White,Property,Medium,2011-12-20,2014-05-11
P003764,7,FAC007,Mixed,Female,White,PublicOrder,Medium,2019-07-11,2020-06-23
P003765,7,FAC007,Mixed,Male,Hispanic,Violent,Minimum,2015-08-13,2016-06-27
P003766,7,FAC007,Mixed,Male,Black,PublicOrder,Minimum,2019-02-21,
P003767,7,FAC007,Mixed,Male,White,Drug,Medium,2023-11-16,2025-06-23
P003768,7,FAC007,Mixed,Male,Black,PublicOrder,Maximum,2011-03-25,2014-10-12
P003769,7,FAC007,Mixed,Male,White,Drug,Maximum,2020-02-03,
P003770,7,FAC007,Mixed,Male,Other,Violent,Minimum,2017-04-30,
P003771,7,FAC007,Mixed,Male,White,Drug,Medium,2013-02-06,2016-07-15
P003772,7,FAC007,Mixed,Male,White,Violent,Maximum,2023-10-28,
P003773,7,FAC007,Mixed,Female,Asian,Violent,Minimum,2017-10-01,2018-01-26
P003774,7,FAC007,Mixed,Female,White,Property,Maximum,2012-06-11,2019-09-13
P003775,7,FAC007,Mixed,Male,White,Other,Minimum,2019-07-02,2023-09-01
P003776,7,FAC007,Mixed,Male,Hispanic,Property,Minimum,2010-09-03,2012-11-23
P003777,7,FAC007,Mixed,Male,White,Property,Medium,2015-12-28,2019-03-12
P003778,7,FAC007,Mixed,Male,White,Violent,Minimum,2016-02-09,
P003779,7,FAC007,Mixed,Male,White,Property,Minimum,2019-08-18,2023-04-11
P003780,7,FAC007,Mixed,Male,Black,Violent,Minimum,2010-04-17,2012-11-21
P003781,7,FAC007,Mixed,Male,White,Drug,Medium,2018-05-14,2021-09-17
P003782,7,FAC007,Mixed,Male,White,Drug,Minimum,2023-04-19,2024-02-06
P003783,7,FAC007,Mixed,Male,Native American,PublicOrder,Medium,2022-06-25,
P003784,7,FAC007,Mixed,Male,Black,PublicOrder,Minimum,2011-12-05,2020-03-26
P003785,7,FAC007,Mixed,Male,White,Property,Medium,2013-04-09,2014-05-24
P003786,7,FAC007,Mixed,Male,Hispanic,Other,Maximum,2014-01-01,2016-09-20
P003787,7,FAC007,Mixed,Male,White,Violent,Minimum,2014-05-28,2017-11-29
P003788,7,FAC007,Mixed,Male,Black,Property,Maximum,2011-12-06,
P003789,7,FAC007,Mixed,Male,White,PublicOrder,Medium,2017-06-21,
P003790,7,FAC007,Mixed,Male,White,Property,Medium,2022-03-09,2022-09-29
P003791,7,FAC007,Mixed,Male,Hispanic,Violent,Medium,2019-08-31,2023-04-18
P003792,7,FAC007,Mixed,Male,Black,Property,Medium,2020-11-15,2024-05-30
P003793,7,FAC007,Mixed,Male,Black,Violent,Minimum,2019-12-16,2021-09-07
P003794,7,FAC007,Mixed,Male,White,Property,Maximum,2019-08-18,
P003795,7,FAC007,Mixed,Male,Black,Property,Medium,2010-03-25,
P003796,7,FAC007,Mixed,Male,Black,Other,Minimum,2025-05-13,2025-08-01
P003797,7,FAC007,Mixed,Male,White,PublicOrder,Medium,2010-05-18,
P003798,7,FAC007,Mixed,Male,Black,Violent,Medium,2020-01-23,2023-01-28
P003799,7,FAC007,Mixed,Male,White,Violent,Maximum,2024-10-30,2025-06-05
P003800,7,FAC007,Mixed,Male,Hispanic,Property,Minimum,2014-02-13,
P003801,7,FAC007,Mixed,Male,Other,Violent,Medium,2012-06-02,2019-01-07
P003802,7,FAC007,Mixed,Male,Hispanic,PublicOrder,Minimum,2013-11-11,2019-12-12
P003803,7,FAC007,Mixed,Male,White,PublicOrder,Minimum,2021-09-23,2021-12-16
P003804,7,FAC007,Mixed,Male,Black,Drug,Minimum,2018-09-13,2024-11-06
P003805,7,FAC007,Mixed,Male,White,Property,Minimum,2015-05-17,2022-02-17
P003806,7,FAC007,Mixed,Male,Hispanic,Violent,Medium,2013-04-26,
P003807,7,FAC007,Mixed,Male,Hispanic,PublicOrder,Medium,2010-10-12,2015-03-08
P003808,7,FAC007,Mixed,Male,White,Other,Medium,2011-04-08,2018-01-24
P003809,7,FAC007,Mixed,Male,Black,PublicOrder,Medium,2018-12-19,
P003810,7,FAC007,Mixed,Male,Hispanic,Other,Minimum,2019-09-18,2023-08-15
P003811,7,FAC007,Mixed,Male,Hispanic,Drug,Medium,2016-10-14,2019-03-26
P003812,7,FAC007,Mixed,Male,White,PublicOrder,Medium,2011-06-26,2014-02-13
P003813,7,FAC007,Mixed,Female,Hispanic,Violent,Minimum,2011-11-25,
P003814,7,FAC007,Mixed,Male,Black,PublicOrder,Medium,2011-05-20,
P003815,7,FAC007,Mixed,Male,Black,Violent,Minimum,2013-01-11,2018-10-15
P003816,7,FAC007,Mixed,Male,Black,Violent,Medium,2015-08-24,2017-02-13
P003817,7,FAC007,Mixed,Male,Hispanic,Drug,Medium,2013-04-11,
P003818,7,FAC007,Mixed,Male,Hispanic,Drug,Medium,2019-06-26,
P003819,7,FAC007,Mixed,Male,Black,Violent,Maximum,2016-03-27,2024-05-24
P003820,7,FAC007,Mixed,Male,Hispanic,Property,Minimum,2021-11-28,2022-01-16
P003821,7,FAC007,Mixed,Female,White,Violent,Medium,2023-04-12,2024-08-05
P003822,7,FAC007,Mixed,Male,Black,Drug,Medium,2025-01-27,2025-07-20
P003823,7,FAC007,Mixed,Female,Black,Violent,Minimum,2016-03-06,2017-08-19
P003824,7,FAC007,Mixed,Male,Black,Drug,Medium,2025-06-20,2025-07-26
P003825,7,FAC007,Mixed,Male,Hispanic,Property,Medium,2013-04-06,
P003826,7,FAC007,Mixed,Male,White,Violent,Medium,2012-07-02,2019-05-15
P003827,7,FAC007,Mixed,Male,Black,Violent,Medium,2012-08-18,2020-11-27
P003828,7,FAC007,Mixed,Male,Black,Property,Medium,2010-12-08,
P003829,7,FAC007,Mixed,Male,White,PublicOrder,Medium,2018-12-08,2022-12-09
P003830,7,FAC007,Mixed,Male,Black,Drug,Medium,2010-10-06,2014-01-19
P003831,7,FAC007,Mixed,Male,White,PublicOrder,Maximum,2021-11-10,
