person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202101551,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-08-19,
P202101552,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-12-21,2025-07-31
P202101553,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-05-25,2021-12-28
P202101554,2021.0,17,,Male-only,Male,Hispanic,,Minimum,2021-12-10,
P202101555,2021.0,17,FAC017,Male-only,,White,,Maximum,2021-10-18,2023-08-07
P202101556,,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-14,2022-04-01
P202101557,2021.0,17,FAC017,Male-only,Male,Hispanic,,Minimum,2021-10-08,2024-04-05
P202101558,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-03-15,2025-05-14
P202101559,2021.0,17,,Male-only,Male,Black,,Medium,2021-01-22,2024-11-27
P202101560,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-12,
P202101561,,17,FAC017,Male-only,Male,White,Violent,Medium,2021-06-14,
P202101562,2021.0,17,FAC017,Male-only,Male,,Drug,Minimum,2021-03-25,2021-05-27
P202101563,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,,
P202101564,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-02-22,
P202101565,2021.0,17,FAC017,Male-only,Male,,Violent,,2021-04-05,2023-12-17
P202101566,2021.0,17,FAC017,Male-only,,White,Violent,Maximum,2021-06-02,
P202101567,2021.0,17,FAC017,Male-only,Male,White,,,2021-05-10,2024-09-03
P202101568,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-07-05,
P202101569,2021.0,17,FAC017,Male-only,,Black,Drug,Minimum,2021-06-27,2024-04-07
P202101570,,17,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-03-10,
P202101571,,17,FAC017,Male-only,Male,White,Violent,Medium,,2022-06-13
P202101572,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-08-27,2024-03-10
P202101573,2021.0,17,FAC017,,Male,White,Property,Medium,2021-11-14,2022-06-16
P202101574,2021.0,17,FAC017,Male-only,Male,,Violent,Medium,2021-12-30,2022-08-07
P202101575,2021.0,17,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-23,2023-03-14
P202101576,2021.0,17,FAC017,Male-only,Male,Other,,Minimum,2021-11-04,
P202101577,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-04-17,2023-09-28
P202101578,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-04-25,2021-08-03
P202101579,,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-08-29,2023-12-13
P202101580,,17,FAC017,Male-only,,Hispanic,Other,Minimum,2021-05-28,2024-07-08
P202101581,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-07-19,
P202101582,2021.0,17,FAC017,Male-only,Male,Black,Property,,2021-05-20,2024-11-05
P202101583,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-07-16,2023-07-11
P202101584,2021.0,17,FAC017,Male-only,Male,White,Violent,,2021-09-24,2022-08-21
P202101585,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-06-13,
P202101586,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-11-11,
P202101587,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,,2023-02-16
P202101588,,17,FAC017,Male-only,,White,Violent,Medium,2021-05-21,2023-06-05
P202101589,2021.0,17,FAC017,,Male,Black,,Minimum,2021-02-03,2023-06-05
P202101590,,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-01-23,
P202101591,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-27,
P202101592,2021.0,17,FAC017,,Male,White,Property,,2021-02-19,
P202101593,2021.0,17,FAC017,Male-only,Male,,Violent,Maximum,,2022-02-22
P202101594,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-06-11,
P202101595,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-06-25,2022-12-17
P202101596,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-03-11,
P202101597,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-09-17,
P202101598,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-04-07,2025-03-08
P202101599,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-07-06,2022-03-14
P202101600,2021.0,17,FAC017,Male-only,Male,,Other,Minimum,2021-04-16,2021-12-02
P202101601,2021.0,17,FAC017,Male-only,Male,Black,Drug,,2021-04-04,
P202101602,2021.0,17,FAC017,Male-only,Male,,Other,Minimum,2021-06-22,
P202101603,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-03-14,
P202101604,2021.0,17,FAC017,Male-only,Male,,Violent,Medium,2021-06-13,
P202101605,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-11-09,2022-04-04
P202101606,2021.0,17,FAC017,,Male,Black,Property,,2021-03-13,
P202101607,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,,2025-02-10
P202101608,2021.0,17,,Male-only,Male,Black,,Medium,2021-07-14,2023-03-07
P202101609,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-09-14,
P202101610,2021.0,17,FAC017,Male-only,Male,,Violent,Medium,,2023-08-15
P202101611,2021.0,18,FAC018,,Male,,Violent,Maximum,2021-09-12,
P202101612,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-09-18,2023-09-09
P202101613,,18,FAC018,Male-only,Male,Black,Property,Medium,2021-09-10,
P202101614,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-11-30,2024-08-30
P202101615,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,,2025-02-18
P202101616,2021.0,18,FAC018,Male-only,Male,Native American,Other,Minimum,2021-12-18,
P202101617,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,,2023-12-18
P202101618,2021.0,18,FAC018,Male-only,Male,White,,Medium,,2025-01-20
P202101619,2021.0,18,FAC018,Male-only,,Native American,Other,Minimum,2021-05-23,2024-08-26
P202101620,2021.0,18,FAC018,,Male,Hispanic,PublicOrder,Minimum,,2023-04-26
P202101621,2021.0,18,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-14,
P202101622,,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-04-21,2022-03-10
P202101623,2021.0,18,FAC018,,Male,Black,Drug,Minimum,2021-06-26,2023-05-03
P202101624,2021.0,18,FAC018,Male-only,Male,White,Property,Medium,,2023-01-17
P202101625,2021.0,18,FAC018,,Male,Black,Drug,Medium,2021-04-20,2022-09-15
P202101626,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-05,
P202101627,2021.0,18,FAC018,Male-only,Male,Black,,,2021-06-04,2021-09-09
P202101628,2021.0,18,FAC018,Male-only,Male,White,Property,Medium,,2021-10-07
P202101629,2021.0,18,FAC018,Male-only,,Black,Drug,,2021-10-20,
P202101630,,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-10-05,2024-01-20
P202101631,2021.0,18,FAC018,Male-only,Male,White,Violent,,,
P202101632,2021.0,18,FAC018,Male-only,Male,,Property,Medium,,2022-07-23
P202101633,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,,2021-02-08,
P202101634,2021.0,18,FAC018,Male-only,Male,White,,Medium,2021-12-15,2023-10-02
P202101635,2021.0,18,,Male-only,,White,Violent,Medium,2021-07-06,2024-11-12
P202101636,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-02-26,
P202101637,2021.0,18,FAC018,,Male,White,Violent,Maximum,2021-08-02,2023-04-09
P202101638,,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-07-28,2023-07-20
P202101639,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-21,2023-06-04
P202101640,2021.0,18,FAC018,Male-only,Male,,Violent,,2021-04-13,2022-05-11
P202101641,2021.0,18,FAC018,Male-only,,White,Violent,Medium,2021-01-16,2024-10-15
P202101642,,18,FAC018,Male-only,Male,,Drug,Minimum,2021-03-17,
P202101643,2021.0,18,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-27,
P202101644,2021.0,18,FAC018,Male-only,Male,White,Violent,,,2025-07-03
P202101645,2021.0,18,,,Male,,PublicOrder,Minimum,2021-09-05,
P202101646,2021.0,18,FAC018,Male-only,Male,Black,Drug,Medium,2021-02-09,
P202101647,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-12-26,
P202101648,2021.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-08-26,
P202101649,2021.0,18,,Male-only,Male,,Property,Medium,,
P202101650,2021.0,18,FAC018,Male-only,Male,,Drug,Minimum,2021-09-14,2023-04-04
P202101651,2021.0,18,FAC018,Male-only,Male,,Violent,Maximum,2021-07-22,2025-08-04
P202101652,2021.0,18,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-05,2025-05-31
P202101653,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-06,2024-11-29
P202101654,2021.0,18,FAC018,Male-only,Male,,Other,Minimum,,
P202101655,2021.0,18,FAC018,Male-only,,White,Violent,Maximum,,2023-04-11
P202101656,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-29,2022-02-18
P202101657,2021.0,18,FAC018,Male-only,,Black,,Medium,2021-08-02,2022-01-12
P202101658,,18,FAC018,Male-only,Male,Black,,Minimum,2021-12-22,2022-06-20
P202101659,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-01-25,2025-02-21
P202101660,2021.0,18,FAC018,Male-only,Male,White,,Maximum,2021-05-18,
P202101661,2021.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-06-08,2022-08-20
P202101662,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-12-20,2022-04-02
P202101663,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-05-26,
P202101664,,18,FAC018,Male-only,Male,White,Property,Medium,2021-04-04,2023-10-23
P202101665,2021.0,18,FAC018,Male-only,Male,,Drug,Minimum,2021-04-15,
P202101666,,18,FAC018,Male-only,Male,White,Violent,Medium,2021-02-09,2021-05-17
P202101667,,18,FAC018,Male-only,,White,Violent,Maximum,2021-10-23,
P202101668,2021.0,18,,Male-only,,,Violent,Medium,2021-07-11,2025-02-14
P202101669,2021.0,18,FAC018,Male-only,Male,White,Violent,Maximum,,2023-02-05
P202101670,2021.0,18,FAC018,Male-only,,White,Property,,2021-09-02,2022-02-11
P202101671,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-06-15,
P202101672,2021.0,18,FAC018,Male-only,,,,Medium,2021-08-02,2023-04-15
P202101673,2021.0,18,,Male-only,Male,Black,Property,Medium,2021-01-06,2023-03-21
P202101674,2021.0,18,FAC018,Male-only,Male,Black,Property,,2021-10-03,2023-05-30
P202101675,2021.0,18,FAC018,Male-only,,,Violent,Maximum,2021-04-19,2022-05-04
P202101676,2021.0,18,FAC018,Male-only,,Hispanic,PublicOrder,Minimum,2021-10-30,2024-07-15
P202101677,,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-07-31,
P202101678,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-01-12,
P202101679,2021.0,18,FAC018,Male-only,,Hispanic,Drug,Minimum,2021-07-27,
P202101680,2021.0,18,FAC018,,Male,White,Violent,,2021-01-30,
P202101681,2021.0,18,FAC018,Male-only,Male,Native American,Other,Minimum,2021-12-24,2022-12-03
P202101682,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-08-16,
P202101683,2021.0,18,FAC018,Male-only,Male,White,Property,Medium,2021-08-30,
P202101684,,18,FAC018,Male-only,Male,Black,Property,Medium,2021-06-22,2024-02-29
P202101685,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-12-07,
P202101686,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-08-26,2023-05-17
P202101687,,18,FAC018,Male-only,Male,Native American,Other,Minimum,2021-10-04,2024-11-03
P202101688,2021.0,18,FAC018,Male-only,Male,Black,Drug,,2021-12-15,
P202101689,2021.0,18,FAC018,Male-only,Male,Black,Drug,,2021-04-04,
P202101690,2021.0,18,,Male-only,Male,Black,Drug,Minimum,,
P202101691,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-30,
P202101692,2021.0,18,FAC018,Male-only,Male,Black,,Medium,2021-02-21,2021-04-10
P202101693,,18,FAC018,Male-only,Male,Black,Property,Medium,2021-08-25,
P202101694,2021.0,18,FAC018,Male-only,Male,Black,,,2021-11-16,
P202101695,2021.0,18,FAC018,Male-only,Male,,Drug,Minimum,2021-10-25,2025-07-17
P202101696,2021.0,18,FAC018,Male-only,Male,,PublicOrder,Minimum,2021-04-04,
P202101697,2021.0,18,FAC018,,Male,Hispanic,PublicOrder,Minimum,2021-03-05,
P202101698,2021.0,18,,Male-only,Male,Hispanic,Other,Minimum,2021-04-29,2022-02-25
P202101699,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-08-02,
P202101700,2021.0,18,FAC018,,,White,Violent,Maximum,2021-05-03,
P202101701,2021.0,18,FAC018,Male-only,Male,White,Property,Medium,2021-07-29,
P202101702,,18,FAC018,Male-only,Male,Hispanic,,Minimum,2021-03-08,
P202101703,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-06-27,
P202101704,2021.0,18,FAC018,Male-only,,Hispanic,PublicOrder,,2021-12-14,
P202101705,2021.0,18,FAC018,Male-only,Male,Black,,Medium,2021-11-04,2025-04-27
P202101706,2021.0,18,FAC018,Male-only,Male,Black,Property,,2021-11-14,2022-06-18
P202101707,2021.0,18,FAC018,,Male,White,,Medium,2021-08-02,2023-10-21
P202101708,2021.0,18,FAC018,Male-only,,Asian,Other,Minimum,2021-08-27,
P202101709,2021.0,18,,Male-only,Male,White,Violent,Medium,,2025-05-08
P202101710,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-10-22,2023-02-25
P202101711,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-03-08,2021-06-04
P202101712,2021.0,18,,Male-only,Male,Black,Property,Medium,2021-05-11,
P202101713,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-07-10,
P202101714,2021.0,18,FAC018,Male-only,Male,Hispanic,Drug,Minimum,2021-06-29,2021-10-10
P202101715,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-06-21,
P202101716,2021.0,18,,Male-only,Male,,Property,Medium,2021-01-08,
P202101717,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-05-27,2024-02-09
P202101718,2021.0,18,FAC018,Male-only,Male,Black,Property,Medium,2021-09-25,
P202101719,2021.0,18,FAC018,Male-only,Male,Hispanic,Other,Minimum,2021-09-17,2024-04-07
P202101720,2021.0,18,,Male-only,Male,Black,Drug,Minimum,2021-04-07,
P202101721,2021.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-08-25,2023-08-24
P202101722,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-02-11,2022-03-13
P202101723,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,,
P202101724,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-10-13,2024-09-24
P202101725,2021.0,18,FAC018,Male-only,Male,Black,,Medium,,2023-09-17
P202101726,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-04-09,2022-12-25
P202101727,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-03-26,2025-02-19
P202101728,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-06-01,
P202101729,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-06-05,
P202101730,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-11-01,2022-08-03
P202101731,2021.0,18,FAC018,Male-only,Male,White,Violent,Medium,2021-02-09,
P202101732,2021.0,18,FAC018,Male-only,Male,Asian,Other,Minimum,2021-11-21,2022-11-24
P202101733,2021.0,18,FAC018,,Male,,Drug,Medium,,2022-11-21
P202101734,2021.0,18,FAC018,Male-only,Male,Black,Drug,Minimum,2021-08-23,2024-12-12
P202101735,2021.0,18,FAC018,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-24,
P202101736,2021.0,18,FAC018,,Male,White,Violent,Maximum,2021-04-10,2022-10-27
P202101737,2021.0,18,FAC018,,Male,Black,,Medium,2021-10-09,2022-01-22
P202101738,,18,FAC018,,Male,White,Violent,,2021-10-09,2022-06-22
P202101739,2021.0,18,FAC018,,Male,Hispanic,PublicOrder,,2021-08-08,
P202101740,2021.0,18,FAC018,Male-only,Male,White,Violent,Maximum,2021-07-28,
P202101741,2021.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2021-09-11,
P202101742,2021.0,19,FAC019,,Male,Hispanic,PublicOrder,,,
P202101743,2021.0,19,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-01,2023-07-01
P202101744,2021.0,19,,Male-only,Male,White,Property,Medium,2021-05-09,
P202101745,2021.0,19,FAC019,,Male,White,Violent,Medium,2021-11-25,2023-06-05
P202101746,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,,
P202101747,2021.0,19,FAC019,Male-only,Male,White,,Maximum,,
P202101748,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-07-22,
P202101749,2021.0,19,FAC019,,Male,Black,,Medium,2021-11-02,2024-07-11
P202101750,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,,2021-06-20,
P202101751,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-12-20,2023-06-15
P202101752,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-04-22,
P202101753,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-05-09,
P202101754,2021.0,19,FAC019,Male-only,Male,Black,Property,,2021-06-11,2025-02-14
P202101755,2021.0,19,FAC019,,,White,Violent,Maximum,2021-07-09,2023-04-05
P202101756,2021.0,19,FAC019,Male-only,Male,Black,,Minimum,2021-07-12,2024-12-17
P202101757,2021.0,19,FAC019,Male-only,Male,,Violent,Medium,2021-12-06,
P202101758,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-07-04,2023-02-07
P202101759,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-06-26,
P202101760,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-12-19,2024-12-27
P202101761,2021.0,19,FAC019,,Male,White,Violent,Maximum,2021-02-27,2024-09-29
P202101762,2021.0,19,FAC019,Male-only,,,Drug,Medium,2021-03-30,2021-11-20
P202101763,2021.0,19,FAC019,,Male,,PublicOrder,Minimum,2021-12-10,2023-02-21
P202101764,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-09-30,2023-10-01
P202101765,2021.0,19,FAC019,Male-only,Male,,,Minimum,2021-11-02,
P202101766,2021.0,19,FAC019,Male-only,Male,Native American,Other,,2021-10-11,
P202101767,2021.0,19,,Male-only,,White,,Maximum,,2022-10-09
P202101768,,19,FAC019,Male-only,Male,White,Violent,Medium,2021-08-15,
P202101769,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-05,
P202101770,2021.0,19,FAC019,,Male,Black,Property,Medium,2021-06-29,2024-12-07
P202101771,2021.0,19,FAC019,Male-only,Male,,Drug,Medium,2021-05-18,2022-05-18
P202101772,,19,FAC019,Male-only,Male,Black,Drug,Medium,2021-09-22,2023-07-02
P202101773,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-02-22,
P202101774,2021.0,19,FAC019,Male-only,Male,,Drug,Medium,2021-07-22,2024-08-02
P202101775,2021.0,19,FAC019,Male-only,,Black,Property,Medium,2021-04-14,
P202101776,2021.0,19,FAC019,Male-only,,Black,Property,Medium,2021-12-03,
P202101777,2021.0,19,FAC019,Male-only,Male,,Drug,Minimum,2021-04-15,2021-10-24
P202101778,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-06-02,2024-11-15
P202101779,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,,
P202101780,2021.0,19,FAC019,Male-only,,Native American,Other,Minimum,,
P202101781,2021.0,19,FAC019,,Male,White,Violent,Medium,2021-08-28,
P202101782,2021.0,19,FAC019,Male-only,,White,Violent,Medium,,2021-09-03
P202101783,,19,FAC019,Male-only,Male,Black,Property,,2021-09-23,
P202101784,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,,2025-06-17
P202101785,2021.0,19,FAC019,Male-only,,White,Property,Medium,2021-01-23,2024-09-11
P202101786,2021.0,19,FAC019,Male-only,Male,White,Property,Medium,2021-02-25,2023-11-11
P202101787,2021.0,19,FAC019,Male-only,Male,,Property,Medium,2021-03-01,2025-08-04
P202101788,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-06-21,2025-05-18
P202101789,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-07-19,
P202101790,2021.0,19,,Male-only,Male,White,Property,Medium,2021-10-19,
P202101791,2021.0,19,,Male-only,,Black,Drug,Minimum,,2024-03-28
P202101792,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-04-10,
P202101793,2021.0,19,,Male-only,Male,White,Violent,Medium,2021-11-25,
P202101794,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-07-08,
P202101795,2021.0,19,FAC019,Male-only,Male,Black,,Medium,2021-12-07,
P202101796,2021.0,19,FAC019,Male-only,Male,Hispanic,Other,Minimum,2021-07-25,
P202101797,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-12-16,2024-10-10
P202101798,2021.0,19,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-08,2023-12-16
P202101799,2021.0,19,FAC019,,Male,Hispanic,PublicOrder,Minimum,,2022-06-14
P202101800,2021.0,19,FAC019,Male-only,Male,,Drug,Minimum,2021-09-10,
P202101801,2021.0,19,FAC019,,Male,Hispanic,PublicOrder,Minimum,,
P202101802,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-28,2022-08-02
P202101803,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-05-14,2022-07-20
P202101804,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,,2022-12-21
P202101805,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-08-02,
P202101806,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-09-22,2022-06-06
P202101807,,19,FAC019,Male-only,Male,,PublicOrder,Minimum,,2022-12-19
P202101808,2021.0,19,FAC019,Male-only,Male,,Violent,,2021-03-28,2021-10-29
P202101809,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-07-23,
P202101810,2021.0,19,,Male-only,,Hispanic,PublicOrder,Minimum,2021-05-09,2021-09-03
P202101811,2021.0,19,FAC019,Male-only,Male,,Property,Medium,2021-04-27,2022-04-16
P202101812,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-09-26,
P202101813,2021.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2021-08-14,
P202101814,2021.0,19,FAC019,Male-only,,White,Violent,Medium,2021-01-06,2025-01-25
P202101815,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-03,2025-06-03
P202101816,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-04-22,
P202101817,2021.0,19,FAC019,Male-only,Male,White,Violent,,2021-08-16,
P202101818,2021.0,19,,Male-only,Male,White,Property,Medium,2021-01-14,
P202101819,2021.0,19,FAC019,Male-only,Male,Black,,Minimum,2021-07-27,2022-09-02
P202101820,2021.0,19,,Male-only,Male,White,,Medium,,2022-04-06
P202101821,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-09-21,2024-01-19
P202101822,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,,,2022-03-24
P202101823,2021.0,19,,Male-only,Male,White,,,2021-10-25,
P202101824,2021.0,19,FAC019,Male-only,Male,Black,Drug,Minimum,2021-05-06,2024-01-26
P202101825,2021.0,19,FAC019,Male-only,Male,White,Violent,,2021-09-08,
P202101826,2021.0,19,FAC019,Male-only,Male,White,,Medium,2021-06-13,
P202101827,2021.0,19,FAC019,Male-only,,Black,Drug,Minimum,2021-05-29,2023-07-26
P202101828,2021.0,19,,Male-only,Male,White,Violent,Medium,2021-06-16,2025-06-19
P202101829,2021.0,19,FAC019,,Male,Black,Drug,Minimum,2021-05-15,
P202101830,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,,2021-07-21,
P202101831,2021.0,19,FAC019,,Male,White,Violent,Maximum,2021-02-22,2024-09-11
P202101832,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-08-30,2023-01-15
P202101833,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-04-21,2023-11-13
P202101834,,19,FAC019,,Male,,Property,Medium,2021-05-31,2022-07-09
P202101835,2021.0,19,,Male-only,Male,Black,Property,,2021-05-31,
P202101836,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-07-12,2024-02-15
P202101837,2021.0,19,FAC019,,Male,White,Violent,Maximum,2021-06-30,
P202101838,2021.0,19,FAC019,Male-only,Male,Native American,Other,Minimum,2021-11-28,
P202101839,2021.0,19,FAC019,Male-only,,White,Violent,Medium,2021-08-03,
P202101840,2021.0,19,FAC019,Male-only,Male,,Violent,Maximum,2021-01-17,
P202101841,2021.0,19,FAC019,Male-only,,Hispanic,,Minimum,2021-02-27,2021-10-23
P202101842,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-04-05,2024-06-01
P202101843,2021.0,19,FAC019,Male-only,Male,,PublicOrder,Minimum,2021-04-07,2023-06-03
P202101844,2021.0,19,FAC019,Male-only,,Black,Property,Medium,,
P202101845,,19,,Male-only,Male,Black,Drug,Minimum,2021-08-05,2021-09-26
P202101846,,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-12-14,2022-04-25
P202101847,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,,
P202101848,,19,FAC019,Male-only,Male,White,,Medium,2021-11-13,2023-01-10
P202101849,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-10-05,
P202101850,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-04-21,2025-07-17
P202101851,2021.0,19,FAC019,Male-only,Male,White,,Maximum,,
P202101852,2021.0,19,FAC019,Male-only,Male,,Drug,Minimum,2021-08-28,
P202101853,2021.0,19,FAC019,,Male,Black,Property,Medium,,
P202101854,2021.0,19,FAC019,Male-only,Male,Black,Property,,2021-06-06,2024-11-08
P202101855,2021.0,19,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-15,2021-07-04
P202101856,2021.0,19,,Male-only,Male,Black,Property,Medium,2021-07-02,
P202101857,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-03-25,2022-11-14
P202101858,2021.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2021-12-07,2025-03-19
P202101859,,19,FAC019,Male-only,Male,White,Violent,Medium,2021-08-11,2023-12-04
P202101860,2021.0,19,FAC019,Male-only,Male,White,Violent,Medium,2021-07-15,
P202101861,2021.0,19,FAC019,Male-only,Male,,Property,Medium,2021-05-29,
